Content,Sentiment
"Khác với khu di tích quê nội có nhiều phần được xây dựng mới sau này, khu di tích quê ngoại Bác Hồ được giữ nguyên trạng như trước đây với mái lá nhà tranh, hàng rào bằng cây. Chỉ có khác là cây cối được cắt tỉa gọn gàng đẹp hơn. Đáng để thăm.",1
"Lần đầu tiên mình được chiêm ngưỡng hình Đức Phật khắc vàng trên núi đá.
                  Khung cảnh nơi đây non nước hữu tình, có 2 khu Đền để cúng dường hương hoa lên Tam Bảo. Có 1 khu nhiều cây cao bóng mát, có khu quảng trường rộng tha hồ đứng chiêm ngưỡng hình Đức Phật và chụp hình.
                  Điểm tham quan này không cách xa điểm tham quan Noong Noch, nên đi kết hợp trong ngày luôn. ",1
"Thung Nham cách Tam Cốc chừng 8km. Thung Nham rộng, khung cảnh thiên nhiên đa dạng: có núi, hồ, cây to cây nhỏ, cây lâu đời và cây cảnh, cây ăn trái, rau xanh, ...
                  Thung Nham rất trong lành vì nhiều cây cối núi non sông hồ. 
                  Vì nhà mình có ít thời gian tham quan nên chưa tham quan hết Thung Nham, chưa thấy cảnh đàn chim về thung mà chỉ thấy chim bay trên trời. 
                  Trong Thung Nham có các khu nhà cho khách thuê để nghỉ, xe đạp thuê đạp quanh Nhung Nham, dịch vụ lửa trại buổi đêm.
                  Các chỉ dẫn ở đây chưa tốt nên khách hay phải hỏi đường đi.
                  ",1
"Về người dân nơi đây thì rất mến khách, nhiệt tình.
                                              Đi lại dễ dàng
                                              Chỗ đi chơi không nhiều, nhưng ở xa, rất thích hợp cho các phượt thủ như là khu du lịch Măng Đen
                                              Đặc sản thì có món gỏi lá từ các loại lá rừng ( nên thử 1 lần cho biết ), ngoài ra còn có các món ăn mang đậm chất Tây Nguyên.
                                              Nên tới đây vào mùa khô, vì mùa mưa bạn sẽ rất khổ sở đấy.
                                               Ở đây rất ít chỗ vui chơi và hầu hết tất cả mọi người đi ngủ rất sớm nên từ khoảng 9h là đường phố đã vắng bóng người rồi.",1
"Hai vợ chồng mình đã dành hẳn nửa ngày để tham quan khu vui chơi giải trí Vinpearl Land. Giá vé tuy hơi cao một chút, nhưng mình thấy rất đáng tiền. Tại Vinpearl, bạn được tham quan, ngắm cảnh, chơi các trò chơi mạo hiểm, tham quan thủy cung tuyệt đẹp, chơi các trò chơi dưới nước... Đến Vinpearl, bạn mà bỏ về buổi tối thì phí lắm vì buổi tối (mình nhớ bắt đầu từ 7g) là có chương trình biểu diễn nhạc nước rất đặc sắc, một chương trình đã cuốn hút vợ chồng mình từ đầu đến cuối. Đừng bỏ lỡ Vinpearl khi đi du lịch Nha Trang các bạn nhé.",1
Hai vợ chồng mình có đi tham quan chùa Long Sơn (đi xe máy mình nhớ mất khoảng 20-30 phút). Đây là một ngôi chùa đẹp (đẹp về cả kiến trúc và không gian của chùa). Bạn đến tham quan chùa thì rất nên đi tham quan thật lâu để thưởng thức hết cảnh đẹp của chùa nhé (vợ chồng mình đã tham quan gần 2h ở chùa đấy).,1
"Ngoài kiến trúc của đền chính, những công trình xung quanh ngôi đền cũng rất đẹp. Ngay trước mặt đền có tượng đồng của 12 con giáp, nghe đồn sờ tay vào tượng sẽ gặp may mắn, mình cũng bon chen, khá vui. Tại đền chính bạn có thể xin xăm miễn phí rồi mang ra chỗ thầy bói đọc, mất 5 HKD. Đằng sau đền chính là 1 khu vườn rất đẹp, mình mất tới hơn 1 tiếng ở đó. Nói chung là recommend những ai yêu thik khung cảnh thiên nhiên và kiến trúc đình đền.",1
"Khá thú vị khi bạn được đặt tay vào nơi in dấu tay của những ngôi sao võ thuật, tuy nhiên với những người không biết nhiều tên các ngôi sao thì thật khó để biết đó là dấu tay của ai.",1
"Nằm ở độ cao 1000 mét so với mực nước biển, cách trung tâm 5km về phía Nam, trên đoạn đường đèo Prenn.
              -Tại đây bạn có thể thuê thuyền ra đảo. Một chiếc khứ hồi là 200.000 đồng, nên thuê chung với khách khác để tiết kiệm. Hoặc bạn cũng có thể đi vòng bờ hồ ( rẽ trái ) men theo con đường ra đảo.
              - Ra đảo thì cứ tự nhiên thưởng thức thịt rừng cơ mà nhớ mang theo tấm bạt trải ngồi cho vui. Cảnh đẹp, tha hồ tạo dáng. Trưa thuê võng 7.000 đồng/ giờ mắc giữa hai cây thông nằm ngủ.",1
"Lên đỉnh sân cột cờ gió đã lồng lộng, ngày hè cũng như ngày đông có lẽ ở đây đều không ngớt gió. Tôi đến một ngày thu mà lên đây còn cảm giác lạnh run vì không mang áo khoác. Đứng dưới chân cột cờ chụp ảnh thôi mà cũng nghe lá cờ cay phần phật trên đầu, tưởng tượng chắc tay không mình không giữ nổi dây kéo cờ, và quả thực ở đây phải dùng máy để hạ và treo cờ. 
                  Được biết ở đây là địa đầu cực Bắc của Tổ quốc, cách khoảng 1 cây số nữa là sang tới Trung Quốc, đứng bên này là phóng tầm mắtbsang ngắm mẫy dẫy núi bên nước bạn thấy cũng linh thiêng.  ",1
"Skyline Luge (giá vé S$17) bao gồm cáp treo lên núi, và trượt xe máng trượt, mua càng nhiều lượt đi thì giá càng rẻ. Trò này chơi hơi bị ghiền, ở VN ko có đâu nhé. Bắt buộc phải chơi.",1
"Đặt chân đến mảnh đất lạ và mát mẻ hơn vào một ngày cuối tháng 5 làm cho tôi cảm thấy thoải mái, hào hứng biết bao! Được sinh ra từ một mảnh đất có đầy nắng và gió, đặc biệt có những đợt gió Lào đặc trưng, tôi thầm cảm ơn mảnh đát đã sinh ra tôi vì cho tôi cảm giác được khó khăn của bố mẹ, tiếp xúc với sự khắc nghiệt của thời tiết để khi đi ra các mảnh đát lạ khác có thể khiến tôi dễ dàng thích nghi hơn. Và cũng với lý do sinh ra ở Nghệ An nên tôi dễ dàng có thể ra Bắc, vào Nam thuận tiện với các chuyến du lịch thú vị. Là sinh viên ngành Du Lịch, đúng như tến gọi, tôi yêu thích sự khám phá các điểm đến mới, thú vị, đẹp và hấp dẫn. Gặp lại Đà Nẵng sau 3 năm, mảnh đất tôi đã từng muốn sống, học tập và làm việc, khiến tôi có chút xúc động và ngạc nhiên với sự thay đổi và sự phát triển choáng ngợp. Đà Nẵng ngày càng đẹp ! Tôi đã cùng bạn bè ghé thăm Hội An, một thương cảng nổi tiếng ở thế kỉ XVI, XVII, vào một buổi tối đẹp trời cuối tháng 5. Với sự hào hứng vốn có, tôi cảm giác như yêu Hội An mất rồi. Những căn nhà cổ long lanh, nổi bật với hàng loạt các loại đèn lồng treo trước nhà, đầy đủ màu sắc chiếu dọi xuống con sông Thu Bồn êm ả. Bạn sẽ ngạc nhiên với nhiều cảm xúc lẫn lộn khi đến với Hội An, vừa cổ kính nhưng không lỗi thời, vừa nhộn nhịp nhưng không ồn ào. Khi đến với Hội An bạn không thể bỏ qua biểu tượng của nơi này đó là Chùa Cầu, một kiến trúc Nhật Bản để có thể chụp được những bức ảnh tuyệt vời.. Ở đây, bạn có thể nhìn ra 2 phía của dòng sông Thu Bồn với quang cảnh về đêm lung linh của Hội An. Thật đẹp! Bạn phải tự cảm nhận mới có thể hiểu và biết hết vẻ đẹp của Hội An... Chỉ có thể mượn câu thơ của nhà thơ Chế Lan Viên để diễn tả cảm xúc của tôi khi chia tay Hội An : &quot; Khi ta ở chỉ là nơi đất ở - Khi ta đi đất bỗng hóa tâm hồn.&quot; Tôi Yêu Hội An....
                  Đi buổi tối các bạn nên đi theo đoàn, tránh bị lạc. Nếu lạc các bạn chỉ cần đi theo hướng rẽ từ khi bắt đầu thì sẽ ra được đường chính, nếu bạn đã rẽ trái thì cứ rẽ trái, nếu đã rẽ phải thì cứ tiếp tục rẽ phải, do đường ở Hội An thiết kế theo kiểu ô bàn cờ nên bạn đi một vòng sẽ về vòng lại chốn cũ. Chúc các bạn có những chuyến du lịch thú vị.... không.",1
"Vị trí tốt. Bể bơi sạch. Đồ ăn ngon. Phòng có cả ban công. Từ phòng nhìn  xuống thì khách sạn này như một khu rừng. Đặc biệt là khách sạn còn có mấy con chẫu chuộc và con sóc. Mỗi buổi tối, đi qua cầu là nghe thấy tiếng chẫu chuộc kêu.",1
"Phra Tamnak là điểm ngắm toàn cảnh thành phố. Có vài chỗ ngắm được, chỗ đẹp và rộng nhất là khoảng sân trước mặt tượng ngài đô đốc hải quân. Từ đây bạn có thể nhìn và chụp ảnh toàn cảnh vịnh Pattaya từ trên cao. Có kính viễn vọng (10 xu 1 lần) để xem rõ hơn.
                  Lưu ý là nên đi vào khoảng 5h-6h chiều khi nắng dịu, bạn sẽ được ngắm hoàng hôn. Đi vào ban ngày trời rất nắng.
                  Chùa Wat Phra Yai có tượng Phật lớn phía bên kia sườn đồi, không xa lắm. Nên kết hợp đi cả 2, mặc cả songthew là 400bhat 2 chiều từ khách sạn 1 lúc mới ok. Bác taxi trả 400baht thì không chịu.",1
"Nhà mình đi Pattaya Thailand dịp 30/04 năm ngoái, đi tour của Viettravel trong đó có chương trình đi xem Tiffany Show. Cá nhân mình thấy đây là Show diễn hay, ai lần đầu đi xem chắc cũng thấy ok vì chắc ở Việt Nam chưa từng được xem những Show diễn như thế này bao giờ. Mẹ thì chắc là hơi ngượng, nên lúc xem chả thấy nói chuyện gì, ngồi xem im thin thít từ đầu đến cuối. Xem xong Show thì mọi người ra ngoài chụp ảnh cùng các diễn viên chuyển giới, cả nhà mình đều không háo hức lắm nên lên xe ngồi trước.",1
"Di chuyển: Xe máy: phù hợp với những bạn ưa dịch chuyển, du lịch phượt. Tuy nhiên, đi bằng xe máy sẽ rất mệt mỏi và nhiều vấn đề rắc rối xảy ra trên suốt hành trình du lịch. 
              Đi tàu hay đi xe khách: an toàn và giá rẻ, nhưng bất tiện về thời gian, còn thì tới đó bạn vẫn phải tìm phương tiện khác để đi tới các điểm du lịch.
              
              Để thuê nhà nghỉ khách sạn ở Hoa Lư, bạn có thể tham khảo một số địa chỉ như: Khách sạn Hoa Lư (Trần Hưng Đạo, Tân Thành, TP.Ninh Bình), Khách sạn Thùy Anh (55A Trương Hán Siêu, Thanh Phúc, Ninh Bình), Ninh Bình Legend (Khu Tiền Đồng, phường Ninh Khánh, trung tâm TP. Ninh Bình), Khách sạn Thanh Bình (35 Lương Văn Tụy, Ninh Bình)
              
              Đến Hoa Lư, du khách không thể không thưởng thức các món ăn đặc sản Ninh Bình như cơm cháy, dê núi Ninh Bình, rượu Kim Sơn…
              ",1
"Làng cổ vẫn không có nhiều thay đổi trog ngày hôm nay trở lại, nhưng cách làm du lịch thì dường như đã có chút thay đổi, gây cảm giác khó chịu cho du khách như chúng tôi.
                  Dù ngoài cổng làng đã thu 20k/pax, mỗi điểm chúng tôi đến đều có người dân ở đó &quot;xin&quot; thêm. Mặc dù số tiền không quá nhiều, nhưng kiến đoàn đạp xe chúng tôi có cảm giác rất khó chịu. Sau khi qua nhà cổ, đến tiếp lăng Ngô Quyền bị &quot;xin&quot; vậy, cả đội quyết định quay về HN... nhậu :)
                  Không biết rồi đây mỗi người trong đội còn muốn quay lại Đường Lâm hay không?",0
"Rừng nguyên sinh Cúc Phương cách Hà Nội 120km, nơi đây quy tụ nhiều cây cổ thụ nghìn năm tuổi, những loại động vật quý hiếm cùng những dãy núi đá vôi trùng điệp theo thế vòng cung tạo thành dải rừng rộng mênh mông, hấp dẫn.
              
              -	Xe khách từ Mỹ Đình, giáp Bát ( Hà Nội) – bến xe Nho Quan Ninh Bình giá vé hết 100k
              
              -	Xe máy: bạn muốn phượt rừng Cúc Phương Ninh Bình, hãy chạy thẳng quốc lộ 1A tới ngã ba gián Khẩu, dọc theo đường quốc lộ 12 tới cửa rừng Cúc Phương( quãng đường chừng 35km). Bạn đi tiếp 20km để có thể khám phá hết các điểm tham quan.
              •	Di chuyển từ thành phố Ninh Bình- Cúc Phương: đi từ Hà Nội về tới Ninh Bình sau đó rẽ trái vào phía cố đô Hoa Lư (có cổng chào bằng đá )- Bái Đính- hồ Đồng Chương và cuối cùng tới đích- rừng Cúc Phương. Hoặc từ Ngã ba Gián Khẩu, theo quốc lộ 12 tới Nho Quan thêm 2 km nữa tới Cúc Phương.
              •	Di chuyển từ Thanh Hóa- Cúc Phương: đi theo hướng quốc lộ 1A đường lên Hà Nội, đến thị xã Bỉm Sơn bạn rẽ trái sang phố Cát- ngã ba Trại Ngọc và rẽ trái thêm một lần nữa sẽ tới Cúc Phương.
              •	Di chuyển Hòa Bình- Cúc Phương: dọc theo quốc lộ 12B tới thị trấn Nho Quan, rẽ phải thêm 2 km nữa sẽ tới cổng rừng Cúc Phương.
              
              -	Bạn có thể đốt lửa trại để nghỉ lại qua đêm nhưng phải đảm bảo an toàn cho rừng quốc gia. Ngoài ra bạn có thể nghỉ lại tại khu Cúc Phương Resort, cách đó chừng 2km.
              -	Bởi dịch vụ ăn uống trong khu vực rừng Cúc Phương khá đắt đỏ, nên bạn có thể di chuyển ra những khu vực xung quanh để thưởng thức món ngon Ninh Bình
              ",1
"Điều mình thích nhất ở đây là cô Tươi- chủ khách sạn rất vui vẻ và nhiệt tình. Cô tạo điều kiện tốt nhất cho chúng mình về phòng ở, ăn uống và đi lại. Từ cảng ra đảo chúng mình gặp khá nhiều khó khăn nên cứ liên tục gọi điện hỏi cô vậy mà cô vẫn vui vẻ nhiệt tình hướng dẫn cẩn thận. Lúc từ Cô Tô ra Thanh Lân, đò bị hỏng nên bọn mình phải chờ mấy tiếng đồng hồ. Vậy là chồng cô (đang ở Cô Tô) ra chỗ bọn mình rồi chờ cùng bọn mình, cuối cùng chú ý đã nhờ thuyền khác cho riêng chúng mình đi nhờ, không mất tiền. Vì vậy nếu có gì thắc mắc các bạn cứ hỏi cô, cô sẽ tư vấn nhiệt tình nhất có thể. Phòng ở đây chỉ có 300k 1 đêm mà có tận 2 giường, sạch sẽ rộng rãi và đầy đủ tiện nghi. Đồ ăn cũng rất đầy đủ và ngon. Nếu ai có ý định ra Thanh Lân thì mình cực kỳ khuyến khích chọn khách sạn này.",1
"Chùa Tây Phương một di sản đặc biệt về kiến trúc, nghệ thuật tạo hình mà cha ông ta để lại. Chúng ta có thể tự hào về di tích đặc biệt này. Tuy nhiên về cơ sở Hạ tầng ở đây quả là quá tệ hại. Lối lên chùa hai bên nhiều nhà dân làm nhà vệ sinh quay lưng nhà ra lối lên, có cả gà làm mất vệ sinh..... Ngoài ra chúng ta có khi mệt mỏi vì sự mời chào mua hàng. Với người Việt thì có thể o sao nhưng du khách nước ngoài là vấn đề lớn",1
"HOÀNG LONG RESORT
(Lối đi Chùa Tây Phương, Thạch Thất, Hà Tây)

Đúng là ko định quay lại nơi này nên lười mãi ko viết nổi review grin emoticon
Biết nói thế nào nhỉ?
Ưu điểm lớn nhất của khu này là cây xanh - một không gian mà cây cối bạt ngàn, từ cây to cổ thụ tới các hàng trúc uốn lượn rồi cả những gò thông nho nhỏ...nhìn khá là mát mắt. Khách Hà Nội nhớ nhung những cây xanh đã bị chặt, có thể tới đây bù lại sự thiếu thốn này 1 cách tạm thời - cho con mắt của mình.
Tuy nhiên, gắn với ưu điểm này, lại có 1 nhược điểm đó là vắng bóng gần như hoàn toàn những chậu hoa, vườn hoa nhiều màu sắc - thế nên ngoài màu xanh ra, cả khu chẳng còn màu gì khác, khiến người thích hoa hoét như mình thấy thiếu vắng vô cùng.
Ưu điểm thứ 2 có thể tính tới là đồ ăn. Nhà mình đặt 1 bữa lợn mán ăn tối với kinh phí 300k/suất - và có thể nói là quá nhiều đồ ăn trong set này. Có món khá ngon, có món thì bình bình, nhưng tựu trung lại, cơ bản là mọi người thấy ổn, ngạc nhiên với lượng đồ ăn lớn bưng ra.
Ưu điểm thứ 3 là có nhiều sân tennis - tận 4 sân. Bởi vì nơi đây là chỗ cho quan khách của huyện (chắc thế) thuê chơi thường xuyên nên sân khá ổn. 
Ngoài 3 thứ trên, mọi nội dung khác đều hết sức bình thường.
1 khu vườn cổ tích với duy nhất 1 cầu trượt và mấy cái con gì đó đắp thành tượng - ko nhà bóng, ko trò chơi gì khác - bọn trẻ con trượt tới trượt lui ở 1 chỗ cho tới khi anh Kit dập mũi thì khóc váng lên rồi về.
Phòng ốc mới có 4 biệt thự to (gồm 3 phòng ngủ và 1 phòng khách) và 1 nhà sàn còn lại đang xây dựng cả loạt. Chất lượng tầm 2 sao là cùng, muỗi nhiều vô biên. Nếu có thể ăn thịt bọn muỗi thì bắt ở đây vô khối.
Nhân viên phục vụ cũng chẳng có gì đặc biệt, ko chê, ko khen, về cơ bản ko ấn tượng gì grin emoticon
Nhà mình muốn ở chung với nhau nên ngoài 2 biệt thự lớn cho ông bà, các bác, các chú, tất cả thanh niên trẻ con chui vào nhà sàn và thật khốn khổ để trông trẻ con vì thoắt 1 cái chúng nó nhao ra cửa sổ nhà sàn, chỉ cao tầm ngang đùi trẻ, có thể lộn cổ xuống bất cứ lúc nào. Thế là chỉ mong nhanh nhanh chóng chóng hết buổi chiều cho khỏi phải trông chừng bọn giặc.
Tối đến có 1 mục duy nhất là karaoke - cũng tạm ổn - ko có gì khen hay chê cả.
Bể bơi nho nhỏ, nhìn cây cối xung quanh khá đep nhưng chưa được bơi nên chẳng đánh giá được thế nào grin emoticon

Niềm an ủi duy nhất là khi tạm biệt nơi này về Hà Nội, cả nhà vòng lên Xuân Mai ăn lẩu cua đồng (đối diện trường dạy lái xe 10 của Quân Đội). Quán nhìn bề ngoài nho nhỏ, xấu xấu mà bên trong khá đẹp và ăn thì ngon thôi rồi.
(chuyên đề này ai quan tâm, mình nhờ chuyên gia khác giới thiệu thêm).
KL lại: không có ý định quay lại đây, kể cả khi được mời :(((((

Hi vọng vài năm tới đầu tư thêm, khu này sẽ thu hút hơn bây giờ.",1
"Bali xứng đáng với tên gọi này - Hòn đảo thiên đường. Không quá rộng nhưng Bali có tất cả mọi thứ: Bãi biển cát trắng, núi lửa hùng vĩ. Chỉ khoảng hai giờ đi xe bạn có thể từ bãi biển xanh ngắt đi lên đến miền khí hậu ôn đới trên độ cao 2000m. Cùng theo đó là vô vàn đền đài cổ được giữ gìn tốt, Bali xứng đáng là điểm đến rất thú vị mà càng ở lâu càng đến nhiều càng không thấy chán. Mua sắm ở các quầy hàng phải mặc cả, nếu không sẽ bị nói thách giá khá cao. Ngoài ra vẫn còn nạn chèo kéo khách ở một số điểm du lịch (Vd: Đền Besakih,..)",1
"Mình thích Bangkok vì con người thân thiện, đồ ăn ngon bổ rẻ, có nhiều trung tâm mua sắm, và điểm thăm quan lí thú! Đi xe Tuk Tuk phải biết mặc cả, nếu không sẽ bị đắt hơn cả taxi. Tài xế xe tuk tuk và taxi đi nhanh và tổ lái lắm ! Hơi sợ! Bangkok chiều đến là tắc đường khủng khiếp!",1
"Cửu thác Tú Sơn do CTCP Đại Lâm quản lý khai thác. Cảm nhận đầu tiên khi bước vào là khá đẹp, đi lại thuận tiện, lý tưởng cho tổ chức các hoạt động tập thể. 
                  
                  1. Giá vào cửa là 85k/người (giá in trên vé là 110k)
                  
                  2. Khung cảnh tự nhiên: 9 thác nước trong đó thác cuối cùng có lẽ là to và đẹp nhất, nước trong và mát. Thác cuối có đoạn lên Cổng Trời, có một hang nhân tạo khá thú vị, để vào cần có đèn pin. Do quản lý và ý thức khách nên các suối và đường lên còn nhiều rác, đây là điểm trừ khá lớn của khu du lịch này
                  
                  
                  3. Dịch vụ: 
                  
                  - Khách sạn: Ngó qua thấy tạm được, vì ko ở lại nên không hỏi giá
                  - Bể bơi, có cả khu cho trẻ em: Bể chính lớn, nước trong, sạch. Khu cho trẻ em nhỏ và hẹp, có nhà kính mái che nên hơi bí, vào sộc mùi clo
                  - Khu vui chơi có bàn bia, bóng bàn và cả ... mát xa, karaoke (chưa test), nhưng có vẻ ít người sử dụng (quan điểm cá nhân: có vẻ không ổn, hơi nhếch nhác). 
                  - Có khu tổ chức sinh hoạt tập thể rộng, có thể đốt lửa trại bét nhè. 
                  - Khu mua sắm: có khu bán đồ thổ cẩm, cung nỏ, ... 
                  - Nhân viên thân thiện
                  
                  Giá dịch vụ: giá có vẻ hơi cao so với dịch vụ cung cấp (quan điểm cá nhân)
                  
                  Nếu đi đông, qua đêm và vào mùa hè thì hợp lý nhất :D
                  
                  
                  ",1
"Bác tài xế, người rước chúng tôi tại sân bay Liên Khương rất tử tế - vui tính và có kỹ năng chăm sóc khác hàng, đó là điều đầu tiên cảm nhận. Thứ hai, thực sự có ấn tượng tốt với Phòng Jr Suite - decoration đẹp - furnishing tầm trung. Hệ thống đặt phongd rất tốt - Đó là TẤT CẢ các điểm tốt của Saigon Dalat hotel. 
Bây giờ là những điểm không tốt: ",1
" ""1. Lễ tân không mặn mòi với khách không đủ &quot",1
"Trước đây, mỗi khi nhớ Hà Nội tôi lại bắt xe bus từ Hưng Yên lên chỉ với 18k từ Phố Nối đến điểm Bác Cổ là tôi lại được ngắm Hà Nội theo cách riêng của mình. Từ điểm xe bus Bác Cổ tôi đi dọc theo con phố Tràng Tiền, ngồi nghỉ chân tại sảnh Nhà Hát Lớn, nhìn dòng người xuôi ngược khi nắng chiều tà sắp tắt làm cho tôi thấy nhẹ nhàng, nỗi nhớ Hà Nội cũng dần vơi đi, nơi đây có rất nhiều khách du lịch và những cặp đôi sắp cưới chụp ảnh, ở họ tôi thấy niềm vui, hạnh phúc trong nụ cười, trong ánh mắt của họ.
                         Ngồi khoảng 30-45p tôi đi bộ dọc con phố, qua ngã 1 ngã tư thôi là tôi lại xà vào quán kem Tràng Tiền vô cùng thân thuộc đối với người Hà Nội cũng như những người như tôi nữa. Ở đây có kem ốc quế, kem cốm, kem đậu xanh, sữa dừa và socola, bạn có thể chọn những hương vị trên, nhưng tôi luôn chọn kem ốc quế. Nhâm nhi que kem, nhìn mọi người từ em bé, những bạn học sinh, những cặp đôi trẻ có, trung tuổi có, già có cùng thưởng thức những que kem này bạn sẽ thấy không gian chật thôi nhưng nhìn ai cũng thấy niềm vui bởi được ăn món ăn mình thích nhất.
                  	Điểm đến tiếp theo của tôi là con phố Đinh Lễ với những hiệu sách san sát nhau, ở đây bạn có thể tìm được rất nhiều các loại sách khác nhau phục vụ cho công việc hay thói quen đọc sách của mình. Mỗi lần đến đây, tôi hay tấp vào một cửa hiệu để đọc ké một mẩu chuyện cười, hay một đoạn sách ngôn tình nào đó, sau đó tôi hay chọn sách theo tâm trạng của mình có thể là Never eat alone, hay Yêu là để cưới...
                     	Có trong tay chiến lợi phẩm ở cửa hàng sách tôi bước qua ngã tư Tràng Tiền để đi một vòng Bờ Hồ, lặng nhìn những hàng liễu rũ quanh hồ, những tán lá Lộc Vừng, những ngọn đèn đầy màu sắc, gần thôi là những cặp đôi, những nhóm người cười vui nói chuyện, xa xa kia là Tháp Bút giữa lòng hồ. Hãy ngồi và cảm nhận bạn sẽ thấy lòng tĩnh lặng giữa phố xá xô bồ. Đứng lên đi tiếp bạn sẽ  đến Nhà Thờ Lớn, nơi đây có rất nhiều quán trà chanh, nơi tụ tập của thanh niên Hà Nội.
                  	Thấy đói rồi, bạn hãy vòng về ngõ 31 Hàng Khay nhé, nơi đây có quán bún đậu nổi tiếng ăn rất ngon. Với 45k bạn sẽ có 1 suất bún đậu với những lá bún cắt vừa ăn, những miếng đậu rán nóng giòn, những miếng thịt ba chỉ, chân giò ngon ngọt hay miếng dồi ăn cùng với những lát dưa chuột thái mỏng và những loại rau thơm. Với 1 cốc trà đá ăn kèm với bún đậu mắm tôm, bạn sẽ thấy bún đậu ở nơi đây ngon không cưỡng lại được.
                  	Ngồi nghỉ một lát, nếu cuối tuần thì bạn hãy khám phá chợ đêm ở khu phố cổ nhé, nơi đây có rất nhiều mặt hàng và đồ ăn được bầy bán với giá cả phải chăng phù hợp với khách hàng là sinh viên và người có thu nhập trung bình, nếu thích món đồ nào bạn hãy hỏi giá và mặc cả chút ít nhé, bạn sẽ có được một món đồ với giá phải chăng. Còn nếu không vào cuối tuần,  bạn hãy nhanh chân bước đến xe bus số 09 Bờ Hồ - Cầu Giấy - Bờ Hồ nhé, nó sẽ đưa bạn đi gần như là hết những con phố rất đẹp của Hà Nội, tôi thường ngắm đường Trần Phú, Điện Biên Phủ hay dừng ở điểm gần lăng Bác nhất để xem lễ hạ cờ vào lúc 9h tối. Quảng trường mát rượi, những thảm cỏ xanh mướt, nhà Bác nghỉ rực rỡ ánh đèn và không khí trang nghiêm khi lễ Hạ cờ bắt đầu cho đến khi kết thúc.
                  
                  	Với tôi Hà Nội đẹp nhất khi vào thu, những vạt nắng hanh vàng trên những rặng liễu rủ ở Hồ Gươm, hay thời tiết se se lạnh mỗi tỗi, những gói cốm thơm Làng Vòng, những con đường rợp trời hoa sữa,  cùng nhâm nhi que kem và lặng ngắm Hồ Tây lúc chiều tà, khi đó bạn sẽ thấy Hà Nội không xô bồ chút nào mà vô cùng bình yên.
                  Nếu ai chưa từng đến Hà Nội thì các bạn hãy sắp xếp công việc, thời gian và kinh phí để chúng mình cùng khám phá đất kinh kì Thăng Long bằng việc trải nghiệm những ngày thu Hà Nội tuyệt vời này nhé. 
                  	 Đến Hà Nội bạn hãy cùng bạn đi những con đường tĩnh lặng vào buổi tối muộn  với những tiếng rao quà vặt buổi đêm bạn sẽ cảm nhận được một Hà Nội rất riêng, rất yên bình. Đi dưới tiết trời se se lạnh, được hít hà thoảng hương hoa sữa, ngồi sau xe và được ôm ai đó bạn sẽ chẳng thể nào quên được những khoảnh khắc khí khám phá Hà Nội.
                   - Nếu vào nhà hàng, quán ăn đã niêm yết thì bạn hãy cứ yên tâm thưởng thức, còn nếu ăn ở các quán vỉa hè bạn nên hỏi giá trước. 
                   - Bạn cần cẩn thận với điện thoại, máy ảnh hay đồ dùng cá nhân khi đi trên vỉa hè nếu sơ ý ở nơi đông người bạn dễ bị các đối tượng để ý đấy.
                   - Giao thông Hà Nội hơi lộn xộn và đông đúc, bạn nên cẩn thận khi sang đường.
                    - Nếu cần phải ở lại khách sạn nhà nghỉ bạn nên đặt phòng trước và tránh những Khách sạn, nhà nghỉ bên khu đường Hồng Hà và khu Gia Lâm nhé.",1
"Mình đã đi du lịch Đà Nẵng nhiều lần, trong đó lần nào cũng phải đi tham quan Ngũ Hành Sơn. Đáng nhớ hơn cả là 2 năm trước đi cùng vợ, 2 đứa thuê xe máy đi đến đây. Leo núi tham quan chùa mất khoảng 1h đồng hồ, sau đó đi tham quan các nhà, xưởng làm các sản phẩm bằng đá xung quanh chùa. Chùa Ngũ Hành Sơn là một nơi tham quan lý tưởng không thể bỏ qua. Sử dụng phương tiện xe máy đi tham quan chùa rất thú vị các bạn nhé.",1
"Mình cùng bạn bè đã đến chơi và tắm biển tại bãi tắm này. Bãi tắm đẹp, dài, và rộng, cát ở đây rất mịn và trắng, nước biển trong và sạch. Đây là điểm đến lý tưởng cho những ai muốn đi du lịch biển ngắn ngày và có yêu cầu bãi tắm sạch và đẹp (gia đình có trẻ nhỏ đến tắm biển ở đây sẽ rất thích). Mình đến đây cũng phải 2 năm rồi, chắc bây giờ sẽ đẹp và đông vui hơn.",1
"Tả Van là 1 trong những bản đẹp nhất ở Sapa, Bản chủ yếu là người H&#039;Mong sinh sống. Tham quan bản này các bạn cố gắng đi bộ cả đi lẫn về để cảm nhận được hết đời sống, cảnh đẹp, không khí ở đây. Nếu đi vào cuối tuần sẽ có chương trình múa hát của bản rất hay. 
                  
                  Vào bản các bạn sẽ phải mua vé: 40k/người lớn và 20k/ trẻ con. Đi vào bản nào cũng rất nhiều trẻ con đi theo xin tiền, xin bánh kẹo. Các bạn không nên mua bánh kẹo cho nhé, người ta ghi rất rõ là trẻ con không chịu đi học, cứ đi xin đồ. . Mình advise các bạn nên mang  tiền lẻ 1k, 2k, phát cho trẻ con. Hoặc mua đồ cho các em, chỉ 5k, 10k thôi nhưng mà nhiều lắm, mua khổng xuể ^^",1
