ID	Sentiment	Content
217	1	"Lý Sơn được biết đến như ""Quê hương Hải Đội Hoàng Sa"" hay ""Vương quốc tỏi"", mang vẻ đẹp của cả núi và biển, mà trong truyền thuyết người ta vẫn gọi là ""sơn thủy hữu tình"". Mình sẽ chia sẻ về phương thức di chuyển, món ăn, địa điểm tham quan (phong cảnh và di tích lịch sử) và thời gian.
                                              
                                              1. Địa điểm tham quan
                                              
                                              Huyện đảo Lý Sơn gồm 3 xã chia làm 2 đảo mà dân thường gọi là Đảo Lớn (xã An Vĩnh - đây là xã trung tâm, và An Hải), Đảo Bé ( xã An Bình).
                                              
                                              * Ở Đảo Lớn hiện nay có đầy đủ điện - đường - trường - trạm, có taxi Tiên Sa, nếu không có thể thuê xe máy để đi vòng quanh tham quan: Chùa Hang, Hang Câu, Chùa Đục, cổng Tò Vò, núi Thới Lới, trên đây có cột cờ và cái thác nước mà bạn chỉ có thể thấy nó chảy khi trời mưa, nhưng trời mưa thì người gầy không nên chạy lên núi, rất dễ bị thổi bay :)), từ núi Thới Lới có thể ngắm mặt trời mọc và nhìn cảnh ruộng hành tỏi sớm mai, rất là dễ bị mê hồn.
                                              
                                              Có một số di tích lịch sử ở Đảo Lớn có thể giúp bạn hiểu rõ hơn về Hải Đội Hoàng Sa như: tượng đài Hoàng Sa - Bắc Hải và bảo tàng, Âm Linh Tự, khu mộ gió, nhà thờ ông Phạm Quang Ảnh, Phạm Hữu Nhật (2 ông này có công nên đã được lấy tên để đặt cho 2 đảo ngoài Hoàng Sa)
                                              
                                              * Đảo Bé: Còn hoang sơ, dịch vụ chưa được nhiều như Đảo Lớn, nước trong như ngọc, có nhiều bãi thoải có thể tắm hơn là Đảo Lớn, bạn cũng sẽ thấy vô vàn hoa bàng vuông đẹp lung linh, trái to như trái bưởi, loài hoa mà khiến mọi người nhớ tới Trường Sa. Bàng vuông thường nở vào giữa đêm, tới sáng là tàn, muốn mang trái bàng vuông về để khô thì nên chọn trái già thiệt già, để đến khi khô thì nó sẽ không bị nhăn nheo xù xì mà vẫn mịn màng như làn da em bé.
                                              
                                              2. Ẩm thực
                                              
                                              Lý Sơn có một đặc sản là tỏi, nếu ăn cơm cùng gia đình một người bản địa bạn sẽ thấy mâm cơm của họ có 2 điều đặc biệt: 1 là họ luôn ăn cùng rất nhiều tỏi (tỏi nguyên tép) và giá đỗ không làm từ đậu xanh mà làm từ đậu ván.
                                              
                                              Ngoài ra, nhà nào quý quý lắm thì sẽ mời bạn một ly rượu vú nàng, nếu cảm thấy hơi tanh thì có thể pha cùng mật ong. Bạn sẽ ít có cơ hội được uống say rượu này vì nó quá quý hehe, rượu ít quý hơn thì có rượu tỏi.
                                              
                                              Hải sản đặc trưng của Lý Sơn là ốc cừ hay còn gọi là ốc mặt trăng, cua Huỳnh Đế (tùy mùa). Bạn có thể ăn ốc tại các quán ăn còn cua thì phải đặt.
                                              
                                              Có một vài món khác có thể bạn sẽ được ăn, tùy theo mùa, ví dụ như gỏi tỏi, rau câu...
                                              
                                              3. Phương tiện di chuyển:
                                              
                                              Muốn ra Lý Sơn bạn phải đi tàu cao tốc, xuất phát từ bến cảng Sa Kỳ (Quảng Ngãi).
                                              
                                              * Tới Quảng Ngãi:
                                              
                                              - Máy bay: có thể bay tới Chu Lai hoặc Đà Nẵng, rồi đi xe về Quảng Ngãi. Nếu bay tới Đà Nẵng thì có thể đi xe khách tại bến xe Đà Nẵng. (1h/chuyến, chuyến cuối 17h, nếu qua chuyến cuối thì đi xe Bắc Nam).
                                              
                                              - Ô tô, xe khách: Đi từ SG hoặc HN mất khoảng 16h di chuyển, trước mình từng đi xe Chín Nghĩa, có xe trung chuyển đưa bạn xuống bến cảng Sa Kỳ.
                                              
                                              - Tàu
                                              
                                              * Đi từ Quảng Ngãi tới Sa Kỳ:
                                              
                                              - Xe bus Mai Linh
                                              
                                              - Taxi: khoảng 350k
                                              
                                              - Xe khách: 25k/người, đón tận khách sạn
                                              
                                              * Sa Kỳ - Lý Sơn:
                                              
                                              Ngày thường có khoảng 3 chuyến tàu cao tốc ra Lý Sơn và về lúc 7h, 8h và 14h. Dịp Lễ, Tết đặc biệt là Lễ khao lề sẽ được tăng cường thêm.
                                              
                                              4. Thời gian tham quan
                                              
                                              - Tránh mùa mưa bão, biển động
                                              
                                              - Người Lý Sơn có một ngày Lễ lớn là Lễ khao lề thế lính Hoàng Sa, thường vào khoảng tháng 3 âm lịch, đây là nghi lễ quốc gia, đi dịp này nên chú ý book phòng khách sạn sớm thiệt sớm.
                                              
                                              - Các ngày còn lại trời không mưa đều có thể đi được, Lý Sơn đặc biệt xinh đẹp vào mùa xuân. Lý Sơn chưa xây dựng hoàn thiện hệ thống xử lý rác thải, cũng chưa có thùng rác công cộng, ý thức bảo vệ môi trường nhìn chung còn kém (cũng giống như phần đông người dân Việt Nam các vùng khác), hi vọng các bạn tới Lý Sơn hạn chế xả rác bừa bãi hoặc vứt rác xuống biển gây ô nhiễm."
218	1	"Đi bản Tả Van- bản Lao Chải- bãi đá cổ giá vé 75k / người thu từ đầu đường đi vào.
                                          Đường đi vào bản thì xa và cực kì xấu, nếu con gái đi thì phải cẩn thận, vào bản không có gì ngoài bị bọn trẻ con bám theo đòi mua đồ cho bằng được 
                                          Chỉ có cây cầu Mây là đẹp :))) 
                                          Nói chung đường vào bản quá gian nan :))"
219	0	Phòng standard quá nhỏ, hai cái giường Twin gần kín cả phòng. Phòng tắm chật quá chắc được vài mét vuông. Nhà hàng thực tế nhỏ hơn trên ảnh chính thức. Ăn sáng hôm đầu đông khách thì buffet (cũng bình thường), hôm sau ít khách thì chọn trong mấy món mỳ tôm, bánh mỳ... Mấy bạn lễ tân được cái thân thiện. Khách sạn mặt đường nhìn ra công viên, buổi tối hơi ồn đến khuya
220	1	Một trong những điểm đến nên đi khi bạn du lịch tại Hong Kong là bảo tàng Madame Tussauds. Di chuyển từ Trung tâm đến bảo tàng bằng tàu điện ngầm chỉ mất khoảng 30-45 phút. Đến bảo tàng, bạn sẽ phải mất khoảng 1h nữa để mua vé và đợi xe điện đưa khách tham quan lên đỉnh núi Victoria (đỉnh núi dốc nhất Thế giới) do lượng khách đến tham quan bảo tàng hàng ngày rất đông. Khi tham quan bảo tàng, bạn sẽ có cơ hội chụp ảnh với rất nhiều diễn viên điện ảnh, ca sĩ, nhà khoa học, và rất nhiều nhân vật nổi tiếng trên Thế giới được làm bằng mô hình tượng sáp (nhìn thực tế, bạn có thể thấy không giống thật lắm, nhưng khi lên ảnh, bạn sẽ thấy rất giống thật - cứ như là bạn đang chụp ảnh cùng những người nổi tiếng ngoài đời vậy).
221	1	Khách sạn Hoàng Hà ở trên đồi gần đường Thác Bạc, yên tĩnh và không khí khá thích. Khách Tây lưu trú ở đây nhiều. Chi phí 1 phòng ở đây cũng rẻ: 350k/ 1 đêm bao gồm cả ăn sáng: cuối tuần thì sẽ ăn buffet các món đơn giản thôi còn ngày thường thì ăn phở, bánh mỳ trứng..., phở ở đây khá ngon cả nước dùng lẫn thịt bò &lt;3, các bạn bộ phận phòng ăn rất dễ thương và nhiệt tình, chuyên nghiệp.  Nếu có phòng trống, lễ tân sẽ cho bạn check in luôn mà ko phải đợi đến 12h như các khách sạn khác. Tuy nhiên có 1 nhược điểm là ko có điều hòa ấm, mùa đông siêu lạnh, đến 1 cái mình khuyên các bạn lấy luôn thêm chăn và thuê 1 quạt sưởi (50k/1 ngày). Ở Hoàng Hà có dịch vụ xe đưa đón từ bến tàu lên khách sạn, nếu đi đoàn đông các bạn có thể báo trước để khách sạn đón: 500k/1 xe/ 16 chỗ nha. Lái xe và phụ xe vui tính, đi cẩn thận và kể chuyện rất nhiều về văn hóa dân tộc ở đây, riêng đưa đón mình cho điểm 10 cho chất lượng. Phòng ở sạch sẽ nhưng đồ dùng, trang thiết bị thì cũ rồi, nhiều ổ điện cắm lúc được lúc ko. Tuy nhiên nếu để ngủ nghỉ để đi chơi thì nơi đây NGON - BỔ - RẺ đó các bạn. 
222	1	Nhà hàng lịch sự. Có bàn ăn ở vườn và bàn trong phòng máy lạnh. Đằng sau có khu khách sạn cũng khá cao cấp. Đồ ăn ngon đặc biệt là đồ rừng. Giá khá tốt
223	1	Nằm cách thủ đô Hà Nội 291km về phía Nam, Nghệ An chiêu đãi du khách với mọi loại hình du lịch đáp ứng tất cả các nhu cầu của du khách như du lịch tâm linh, du lịch nghỉ dưỡng, du lịch khám phá, du lịch biển, rừng…  Các khu du lịch và nghỉ dưỡng rất đông người
224	1	Hải sản tươi ngon, giá cũng chấp nhận được. Chọn được chỗ ngồi ở gian ngoài thì càng sáng và mát mẻ dễ chịu. 
225	1	"- Đảo Quan Lạn là 1 nơi rất phù hợp cho những ai yêu thích vẻ đẹp yên bình, thơ mộng của thiên nhiên. Cách cảng Cái Rồng 50-60 phút đi tàu thủy, hòn đảo hiện lên thật hoang sơ, mộc mạc giữa biển trời bát ngát. Trên đảo, người dân trồng rất nhiều vạt rừng để chắn gió,cát, khiến cho không khí rất trong lành, mát lạnh, thơm ngát mùi hoa cỏ. Mọi người ở đây rất chất phác, thân thiện, tạo cho ta nhiều ấn tượng tốt. 
                  
                  - Ở đây hoàn toàn không có ô tô, rất ít xe máy, mọi người chủ yếu di chuyển bằng xe đạp và xe túc túc (1 loại xe giống như xe bò nhưng gắn động cơ), tiếng còi xe ồn ã của thành phố đến đây biến mất tựa bao giờ.  Có rất nhiều khách sạn bình dân như Lệ Thương, Huy Hoàng,Tuân Thủy,..(khoảng 500k/ phòng). Đặc biệt, ở ngoài bãi biển, người ta còn cải tiến những công te nơ cũ thành phòng trọ giá rẻ 1 tầng, rất hợp cho dân đi phượt.
                  
                  - Bãi biển rất sạch, mát, tắm ở đó thì thật đã đời ^^. Rồi sau đó, chúng ta có thể thưởng thức rất nhiều các loại hải sản lạ tươi sống: cầu gai, sá sủng, tôm, mực, hàu, cá,... Các món ăn không cầu kì lắm, chủ yếu để giữ lại nguyên chất vị ngọt của  hải sản tươi. 
                  
                  - Thật tuyệt khi bắt đầu 1 ngày mới ngắm nhìn bình minh tươi sáng, trầm trồ trước cảnh hoàng hôn rực rỡ, rồi  chiêm ngưỡng bầu trời sao từ trên đảo bởi chỉ có trên đảo, bạn mới có cho mình 1 tầm nhìn đẹp nhất, không gì sánh được =))). Rồi lắng nghe tiếng chim hót, ve kêu râm ran, tâm hồn ta như được gột rửa, thanh lọc. Chính bởi không có những tiện ích đời thường như ipad, mạng, máy tính,...  ta mới có cơ hội thực sự hòa mình với thiên nhiên, rời xa chốn phồn hoa đô hội để cảm nhận vẻ đẹp đich thực của cuộc sống tạo hóa ban tặng.
                  
                   
                   - Đảo rất hoang sơ nên ở những khách sạn bình dân, dịch vụ tiện ích rất kém : wifi 1 vạch, tivi chỉ có duy nhất kênh VTV1,...
                  - Rất ít đèn đường, đến đêm là tối om, thật tiếc cho những ai thích đi dạo biển , mua đồ lưu niệm.
                  - 1 số đoạn dốc bị lở cát, xe túc túc đi lên đó như đang chơi trò mạo hiểm thót tim."
226	1	Ưu điểm là nhân viên nhìn chung thái độ thân thiện, nhiệt tình, món ăn khá vừa miệng.
227	0	Nhược điểm là không có bãi biển riêng, không có xe đưa đón sân bay.
228	0	Trời ơi mình không hiểu quán này hoạt động thế nào luôn. Lúc mình đến có nhân viên ngồi ngoài cửa xong rồi cũng chỉ liếc mắt nhìn cái rồi quay vào, chả nói là phải để xe ở đâu. Rồi đến lúc vào quán ngồi thì không có menu hay bất kỳ thứ gì để mình chọn và gọi món. Nhân viên thì cứ đi ra đi vào nhưng cũng không ai chủ động ra hỏi mình ăn gì. Ngồi một lúc không thấy gì mình phải gọi nhân viên và bảo cho mình xôi thập cẩm. Mình hy vọng là nó sẽ ngon một chút để bù vào phần thái độ và phục vụ của quán nhưng mọi chuyện không hề được như vậy và mình hoàn toàn thất vọng. Xôi ăn rất rất bình thường chứ không muốn nói là chán, thịt thì toàn mỡ ăn phát ngấy và cũng không có dưa góp để ăn cùng, chả cua có 1 miếng và mình chẳng thấy ngon gì. Giá thì cũng 40k một bát chứ chẳng rẻ gì. Nếu mà mình biết vậy thì mình thà ra xôi yến cùng giá tiền mà ăn vẫn ngon hơn. Nói chung mình không hề có ý định sẽ quay lại đây một lần nào nữa.
229	1	"Đây là 1 trong 6 bãi biển được tạp chí Forbes bình chọn là bãi biển quyến rũ nhất hành tinh với những bãi cát mịn, trắng, sạch đẹp và thơ mộng. 
              Khi tới đây bạn cũng có cơ hội tham gia các hoạt động thể thao biển như : tập lặn biển, câu cá, lướt ván, đi cano dù lượn, đá bóng bãi biển v.v.v 
              
              Ngoài ra khi tắm biển ở đây bạn cũng hoàn toàn yên tâm bởi đội ngũ cứu hộ chuyên nghiệp, họ ngồi trên chòi, và ngồi trên những thuyền thúng ngay trên bãi biển. Đội cứu hộ làm việc từ 5h00 sáng đến 20h00 hàng ngày. Khi đi tắm biển bạn nên tới các khu vực bãi tắm công cộng cho an toàn nhé
              "
230	1	"1. Chủ động lên kế hoạch đi và đặt vé sớm
                                    - Đi Bình Ba đặt vé giá rẻ từ 5 tháng trước. 299k/ lượt HN - Nha Trang và ngược lại cũng 299k, thấy rẻ cứ đặt chỗ đã, có t/g thì đi, không đi đc thì bỏ vé cũng chẳng mất bao nhiêu, mà ít khi bỏ vé lắm ạ. Vé rẻ chỉ có vào mùa thấp điểm, nên chọn vào cuối T9 hoặc đầu T10, thời tiết lúc này đẹp, không mưa không nắng. Muộn hơn là vào mùa mưa nhé.
                                    - Taxi ra sân bay Nội Bài thì cũng đi chung, họ đón tận nhà và 1 điểm đón là 120k ( nhà mình 2 ng cũng 120k, rẻ hơn đi taxi Airport giá 250k). Lúc về cũng đi kiểu đó hoặc ra xe bus Airport 40k/ ng, nhà mình ở gần Lotte nên xe bus họ đỗ cho mình xuống rất tiện và rẻ. Taxi Airport lúc về là 350k.
                                    - Khi đến sân bay Cam Ranh mình đi taxi ra cảng Ba Ngòi cách đó 20 km giá 250k, chỉ có taxi thôi nhé.
                                    - Đến cảng Ba Ngòi để ra đảo Bình Ba mình có thể chọn đi cano 100k/ ng, đi luôn và ngay mất 15 phút hoặc đi tàu của nhà nước 30k/ ng, đi mất 1,5 tiếng và phải chờ đúng giờ, chuyến muộn nhất là 4h chiều. Mình đi cano cho nhanh, t/g là vàng bạc, đến nơi còn khoẻ mạnh để tắm biển và ăn hải sản nữa
                                    
                                    2. Tại điểm đến - Đảo Bình Ba
                                    
                                    - Vào đến Đảo Bình Ba, không có resort sang trọng đâu, chỉ có nhà nghỉ bình dân thôi, thậm chí khách đông không có phòng mình có thể ở cùng với nhà dân nên vật dụng cá nhân như xà phòng, khăn mặt, thuốc đánh răng, đồ bơi lặn...nên mang đi từ nhà nhé. Giá phòng ở đây rất rẻ khoảng từ 200k- 300k/ đêm, có 1 giường đôi và 2 tấm nệm đôi nữa, có nghĩa là có thể ở 6 người, có điều hoà và quạt, nước ngọt ở đây hơi mặn ( do đó mình mới hiểu tại sao ng ta gọi nước mình hay dùng ở nhà là nước ngọt, ngọt ngào rõ rệt luôn). Nhà mình ở Nhà Tre ở Bãi Nồm, view thẳng ra biển rất gần. Liên hệ chủ nhà là A Phổ: 0909686775. Nhà này chỉ có 7 phòng thôi, lúc nào cũng kín khách. 
                                    - Đi lại tham quan trên đảo rất tiện, tuyến phượt và tuyến cano. Tuyến phượt 150k/ người họ đưa mình đi xe máy lên dốc xuống đèo đi thăm tất cả các điểm du lịch, chụp ảnh thì cứ gọi là mỹ văn mãn, mình chụp cảnh đẹp bằng máy ảnh, còn đưa lên FB thì toàn chụp bằng Bphone và iPhone nên không thể đẹp như nhìn tận mắt được, do đó phải tả thêm bằng lời văn để mọi người dễ hình dung. Đi tuyến Cano thì họ đưa mình đến các vị trí ngắm san hô đẹp tuyệt. 100k/ người nếu cano đủ 12 ng. Còn ít hơn thì cứ 1,2tr bổ đầu người nhé. Ra bãi Nhà Cũ ngắm san hô cũng rất đẹp, đi xe máy trong tuyến phượt nhé, ra chỗ khu quân sự và xin phép vào rồi thuê thuyền thúng 30k/ người và 1 bộ áo phao+ kính bơi góc rộng 20k nữa. Hết 1 buổi sáng lặn ngụp ở đó đấy...đẹp mê ly rụng rốn luôn ( đấy là lúc thời tiết đẹp nhá). Liên hệ em Hiếu : 097 7723023, em này cực nhiệt tình và điều hành các tour kiểu như trên.
                                    
                                    3. Ăn uống trên đảo
                                    
                                    - Ăn uống thì trời ơi là rẻ, rẻ từ 50-70% giá ở Nha Trang, vì ở đây là giá gốc của gốc, hải sản tươi ngon và chế biến cũng rất ngon. Vd: Tôm hùm có 2 loại, tôm hùm xanh : 1,2tr/kg và tôm hùm hoa : 1,4tr/ kg. Tôm hùm hoa thì to và thơm ngon hơn, cứ nướng mọi thôi...ngon ngất ngây. Ốc hương: 200k/kg, Nhum : 10k/ con, các loại sò cũng khoảng 10k/ con đã chế biến nướng mỡ hành hoặc phô mai rồi nhé. Bia lon uống bét nhè, giá như mua ở HN thôi. Hàu sữa nướng phô mai một đĩa đầy khoảng 0,5kg giá có 40k, ăn mà thấy ái ngại quá.
                                    
                                    4. Mức độ thân thiện của người dân
                                    
                                    - Người dân nơi đây thì thật thà chân chất, rất nhiệt tình và họ cho mình cảm giác cực kỳ yên tâm, dân và khách du lịch đều không dám làm láo vì thoát sao nổi cái đảo này?
                                    - Cảnh đẹp thì rất đẹp cứ đi thì sẽ khám phá ra cái đẹp theo con mắt và cảm nhận của chính mình.
                                    
                                    5. Chi phí
                                    
                                    - Tóm lại : chi phí tất tần tật bao gồm đi lại, tham quan, ăn uống phè phỡn 4 ngày 3 đêm hết : 5,270,000đ. Chia ra mỗi người 2,635,00đ.  Không có resort chất lượng cao"
231	1	AngkorWat đã quá nổi tiếng. Pub Street tấp nập đến tận nửa đêm. Mua sắm dễ dàng. Đồ ăn đồ uống phong phú và giá cả hợp lý Thời thiết khá nắng nóng
232	1	"Nhà nghỉ phòng sạch sẽ. Chủ nhà rất thân thiện, chuyện trò thoải mái với khách, hướng dẫn nơi ăn, điểm tham quan... tận tình. Giá cả rất phải chăng dừng chân nghỉ có 250k/đêm.
Tôi còn có một trải nghiệm thú vị khác: quên lấy CMTND sau khi trả phòng. Đạp xe tiếp đến tận mộ Đại Tướng mới nhớ ra. Về HN lại phải tìm số điện thoại, gọi nhờ nhân viên gửi bưu điện ra."
233	1	Con người với phong cách lãng tử phiêu du...cuộc sống sôi động nhộn nhịp. con người thân thiện, có nhiều thác nước hùng vĩ hòa vào thiên nhiên với rừng cao su và bạt ngàn cà phê Đến mùa mưa thì mưa hơi nhiều
234	1	Khách sạn sạch sẽ, gần khu hành chính (cách tòa nhà liên cơ khoảng 1.2km), phòng rộng, sạch, dịch vụ tốt, đặc biệt là nhà hàng trên tầng (nhóm tôi ăn sáng ở đó) view ra sông Hàn đẹp.
235	1	Mình ở Hội An,  là nơi có nhiều quán ăn hải sản ngon, nhưng hai vợ chồng mỗi khi có dịp Đà Nẵng đều ghé quán Thanh Vinh . Ngoài yếu tố hải sản tươi sống thì phải nói rằng quán nấu ăn khá ngon, thấm thía và hợp khẩu vị.Bên cạnh đó  nhân viên rất chu đáo, nhiệt tình và thân thiện nên tạo tâm lý rất thỏa mái cho khách hàng. Và vấn đề quan trọng là giá ở đây khá mềm, so với các quán ở Hội An rẻ hơn khoảng 30%. Chúc mọi người đến quán ăn gon miệng và quán ngày càng đông khách.
236	1	Từ khách sạn, tôi phải bắt tuk tuk khoảng 25-30&#039; mới vào đến khu vực đền Angkor Wat chính. Khách sạn cũng không được sạch sẽ lắm. Lần tới, tôi sẽ chọn khách sạn khác.
237	1	"Hua Hin là thành phố biển không tấp nập náo nhiệt như Pattaya. Hua Hin thanh bình, hiền hòa, thân thiện, từng là nơi nghỉ của Hoàng gia Thái Lan.
                                              Kinh nghiệm đi Hua Hin từ sân bay quốc tế Bangkok (Suvarnabhumi) mà gia đình mình đã trải nghiệm:
                                              1. Đến quầy bán vé xe bus đi Hua Hin ở ngay trong sân bay, mua vé và đợi đến giờ lên xe. Quầy vé họ có biển rất lớn ghi là Hua Hin Pattaya và có giá niêm yết rõ ràng nên không sợ bị chặt chém hay lừa đảo.
                                              2. Lên xe, mỗi vé được 1 hành lý ký gửi miễn phí ở hầm để đồ. Còn lại mang lên xe hoặc mua thêm vé hành lý ký gửi (không đắt). Vé có số ghế, mỗi vé được phát 1 chai nước lọc. Xe rộng, sạch, có toilet trên xe. 
                                              3. Chừng gần 3 tiếng là tới Cha Am (thành phố biển) để ai xuống Cha Am thì xuống. Sau đó xe đi tiếp tới bến ở Hua Hin. 
                                              4. Từ bến xem bản đồ rồi đi về khách sạn. Nếu gần thì đi bộ cho khỏe. Nếu không thì đứng vẫy xe soong-thẻo (kiểu như xe tuk tuk hay xe lam của VN nhưng to hơn và có giá niêm yết rõ ràng). Trước khi lên xe thì hỏi bác tài cho chắc chắn rồi lên. Đến điểm dừng thì xuống xe rồi vòng ra phía trước trả tiền bác tài. Mình đi xe kiểu này suốt những ngày ở Hua Hin và tuyệt nhiên không thấy ai &quot;bùng&quot; tiền xe cả. Rất thích.
                                              5. Có các điểm thăm quan nổi tiếng ở Hua Hin như: Chùa Tham Khao Tao, Cung điện Hoàng Gia, nhà ga xe lửa cổ kính rất dễ thương, công viên nước,...Tùy địa điểm mà bạn chọn phương tiện di chuyển. Nhà mình toàn đi xe song-thẻo, rẻ và sẵn. Đứng dọc trục đường chính rồi bắt xe.
                                              6. Ở Hua Hin có trung tâm thương mại Market Village nổi tiếng nhất. Điểm hấp dẫn của Hia Hin là các khu chợ đêm. Chợ đồ thủ công mỹ nghệ Sicada mở vào tối thứ Năm hàng tuần. Các chợ khác thì mở quanh năm. Mỗi tối trải nghiệm 1 khu chợ đêm. Đến chợ đêm nào cũng có khu ăn uống tấp nập, giá bình dân, không chặt chém khách du lịch.
                                              7. Biển Hua Hin hoang sơ, không đẹp, nước không trong xanh, cát to, không trắng mịn, buổi sáng sóng nhỏ, rất nhiều con gì nửa cua nửa ốc đầy trên bãi cát, chiều thì sóng to hơn.
                                              8. Trên bãi biển có các dịch vụ như ca nô, dù bay, trượt ván, lặn biển, cưỡi ngựa dọc bãi biển. Trẻ em phù hợp với môn cưỡi ngựa đi dạo dọc bãi biển.
                                              9. Nếu muốn trải nghiệm 2 nơi thì ở Hua Hin sau đó ở tiếp Cha Am rồi mới lên Bangkok. Cha Am cũng có biển nhưng không hay bằng Hua Hin. Buổi tối đạp xe dạo vòng vòng. Ban ngày có thể thuê xe đi thăm khu trang trại cừu, mua sắm tại Premium Outlet. Nói chung là Cha Am không hấp dẫn lắm. Biển không đẹp lắm. "
238	0	Thành phố nhiều chỗ vui chơi. Biển chưa đẹp lắm
239	0	Khách sạn còn quá sơ sài và cũ! Có ban công chung giữa các phòng cùng một tầng. Hồi xưa thì chỉ có mỗi 2 món là phở và mì, ai thích ăn gì trong 2 món ấy thì ăn)).
240	1	"Nếu bạn đang tìm một khách sạn vừa túi tiền, nhưng vẫn đầy đủ tiện nghi, Hanoi Legacy Hotel - Hoàn Kiếm chắc chắn là một trong những lựa chọn tốt nhất.
                  Đội ngũ nhân viên thân thiện, phòng sạch, yên tĩnh, nằm ngay trong khu phố cổ, rất phù hợp với những nhóm bạn đang muốn du lịch, khám phá một góc văn hóa Hà Nội."
241	1	Khách sạn sạch sẽ, sảnh rộng, nằm trong khu vực trung tâm. Từ khách sạn đi ra phía sông Tongle Sap, chỉ 5-10&#039; đi bộ, có thể thăm một số điểm thăm quan chính trong Phnom Penh như chùa cung vua, viện bảo tàng quốc gia, chùa chiền... hoặc ăn tối trên thuyền hoặc tại các nhà hàng dọc sông.
242	1	Tôi mời vài người bạn nước ngoài sang tham dự 1 sự kiện ở Hà Nội và đặt phòng tại đây. Nhân viên KS luôn thân thiện, trò chuyện và sẵn sàng giúp đỡ chúng tôi bất cứ điều gì.
243	1	Vị trí khách sạn trung tâm, khoảng 10 phút đi bộ tới chợ Bến Thành. Nhân viên nhiệt tình, thân thiện. Tiện nghi phòng cũ kỹ.
244	1	Khách sạn gần biển, xung quanh có nhiều nhà hàng giá rẻ, hải sản ngon. Bữa sáng buffet có nhiều lựa chọn. Phòng ốc tiện nghi, view tốt.
245	1	"Mình rất thích chương trình ở 3 tính tiền 2 của Sài Gòn Phú Quốc resort. 
View đẹp, gần biển, ăn sáng phong phú."
246	1	"Ưu điểm là khách sạn này nằm ngay trên đường trung tâm.
Nhược điểm: view ra biển không được nhiều lắm và ăn sáng chưa ngon. 
"
247	1	"Buổi tối đi bộ ra cầu sông Hàn khá gần (chừng 200m), ra biển cũng không có xa lắm (chừng 800m). Phòng KS nhìn ra được cầu sông Hàn nha.
Phòng sạch đẹp, thân thiện, ấm cúng.
Mình rất dễ chịu khi KS bật nhạc hòa tấu khi đi dọc hành lang có trải thảm.
"
248	1	"Sun Spa khu 4 sao cũng bình thường; so với giá trị thì hơi đắt, đặc biệt vào mùa hè cao điểm. Chủ yếu là khách Việt nên bể bơi và ăn sáng hơi ồn. Khuôn viên không đặc sắc lắm nhưng cũng ok, đẹp nhất là khu vườn cây gần bãi biển. Bãi biển riêng nên cũng tốt. 
Sun Spa có 2 bể bơi nhưng không lớn lắm. Phòng ốc cũng bình thường. Đồ ăn sáng ok, nhưng nên đến sớm.
Nếu không khó tính, cầu kỳ quá thì ở đây được vì Quảng Bình cũng không có nơi tốt hơn."
249	1	Thành phố Vũng Tàu là thành phố sạch, đẹp, đường phố rộng rãi, khí hậu thích hợp cho việc du lịch, nghỉ dưỡng cùng gia đình, bạn bè và đồng nghiệp. Ẩm thực có nhiều món quán hải sản, bánh khọt, hủ tiếu ngon với giá cả phải chăng. Ngoài ra còn có sân vận động tổ chức đua chó và du khách có thể tham gia thử vận may, trải nghiệm thú vị mà thực sự ít địa điểm nào có. Điểm không thích là phải di chuyển từ TP Hồ Chí Minh bằng oto mất khoảng 1,5-2 giờ. Không nhiều đồ lưu niệm dành cho du khách nếu muốn mua về tặng người thân. Đây là địa điểm thích hợp cho du khách du lịch nghỉ dưỡng nên ít địa điểm để du khách có thể khám phá những điểm mới lạ, lịch sử.
250	1	"Nhân tiện dự hội thảo tôi muốn ở lại khám phá Singapore trong 2 ngày nhưng túi tiền không được rủng rỉnh cho lắm nên tôi chọn Traveller@SG (chỉ ~$10/đêm) vì ở khu trung tâm, gần ga tàu (2-3&#039; đi bộ) dễ dàng đến các điểm tham quan.
Khách sạn có wifi, bản đồ giấy phát cho khách, nhân viên khá thân thiện, nhiệt tình giúp đỡ."
251	1	Quán này chắc nổi tiếng nên đông khách, nhỏ chật... bánh thì cũng được nhưng không thấy đặc biệt gì lắm. Giá không rẻ tí nào 7k một cái bánh rán nhỏ xíu.
252	1	"Khách sạn nhìn ra sông Hương thơ mộng, view từ phòng nghỉ hay phòng ăn đều rất đẹp.
Khách sạn không còn mới nhưng phòng ốc vẫn sạch đẹp. Thang máy nhỏ, cũ, hành lang hơi thiếu sáng.
Ăn sáng ổn.
Bể bơi rộng."
253	0	"Chưa xứng tầm resort, nhưng lại hơn hẳn các khách sạn kiểu nhà ống.
Nơi đây có sân vườn, bể bơi tuy nhiên cái gì cũng nhỏ nhỏ thôi. 
Mình ấn tượng nhất là ăn sáng: ngon, đồ ăn phong phú Âu Á đủ cả, phòng ăn rộng rãi, view ra sân vườn.
Phòng không mới nhưng sạch sẽ, khá rộng, view ra sông khá đẹp."
254	1	"Khách sạn này có view đẹp tuyệt vời, như trong mơ.
Có bể bơi riêng rất đẹp.
Khách sạn có các hoạt động cho khách như tập Yoga, Pilates, bóng chuyền bãi biển, bóng bàn...
"
