id;content
612;Khách sạn nằm đối diện ngay quảng trường, băng qua đường là biển. Khách sạn không được chuyên nghiệp từ hạ tầng, phòng ốc cho đến dịch vụ. Mình ở có 1 đêm, phòng thì đồ hơi cũ, mỗi ần tắm là toa lét ngập nước cả tiếng không rút. Bể bơi nhỏ ở giữa sân thì nhìn không sạch nên không dám cho trẻ con ra bơi. Ăn sáng thì set-menu có vài món để chọn, nhớ không nhầm thì có Cháo lươn, Phở, Mì gì đó. Quên không chụp ảnh chi tiết, mãi đến lúc về mới nhớ nên chỉ kịp chụp vài tấm ngoại cảnh
1202;"Khu vực Bà Nà 
                                                        1. Bà Nà – ( 1 tiếng chạy xe, 3 tiếng tham quan ) 
                                                        2. Khu bảo tồn, rừng nguyên sinh Bà Nà núi chúa 
                                                        3. Đồi chè Đông Giang ( 1 tiếng 30 phút chạy xe máy ) 
                                                        4. Thác Grang 
                                                        5. Các con suối lớn của thành phố, suối lương, suối hoa v.v.. 
                                                        6. Suối nước nóng Thần Tài ( 45 phút chạy xe máy ) 
                                                        7. Khu du lịch sinh thái Hòa Phú Thành, leo thác ghềnh thì đi ở đây ( 1 tiếng chạy xe máy ) 
                                                        8. Hoa Sen – Đồng Lớn 
                                                        9. Giếng Trời"
1388;"Không ngon như kì vọng :(
              
              Trải nghiệm khi ăn ở đây không quá tệ nhưng so với danh tiếng của thương hiệu cơm gà bà Buội Hội An thì thực sự là rất thất vọng :(
              
              Điểm cộng:
              - Không gian quán có phong cách riêng.
              
              Điểm trừ:
              - Cơm gà không ngon, hành tây trong cơm gà hơi hăng. Món vịt ăn đượm vj thì lại hơi nguội.
              - Phục vụ quá chậm, bọn mình vào quán thì đã qua giờ cao điểm ăn trưa nhưng đồ ăn vẫn đưa ra rất chậm.
              - Bàn kê sát nhau nên ngồi hơi chật chội.
              "
1205;"Khu vực trên đường ra Hội An 
                                          1. Ngũ Hành Sơn – ( 20 phút chạy xe máy ), nhớ đi động âm phủ 
                                          2. Cánh đồng hoang – kê bên ngũ hành sơn – thích hợp chụp hình 
                                          3. Hội An – ( 35-40 phút chạy xe máy ) 
                                          4. Sông Thu Bồn – kế bên Hội an 
                                          5. Khu du lịch rừng dừa – Hội An 
                                          6. Làng nghề Hội an 
                                          7. Biển An Bàng 
                                          8. Cù Lao Chàm – ( 50 phút chạy xe máy, 1 tiếng đi thuyền )"
670;"- Đây là nơi nghỉ dưỡng sang trọng với giá tương đối cao nhưng dịch vụ tốt. Tôi đã có chuyến nghỉ dưỡng cùng gia đình thật sự thoải mái và thư giãn. 
- Giá dịch vụ đã bao gồm 3 bữa ăn buffet tại nhà hàng ngay trong resort (đặc biệt có nhà hàng buffet BBQ bên bờ biển), các món ăn rất đa dạng, được thay đổi liên tục khiến cho mình không có cảm giác nhàm chán. 
- Khi muốn di chuyển đi đâu đều có xe điện phục vụ, việc đi sang bờ cũng rất thuận lợi vì có thể đi bằng tàu cao tốc nhỏ của resort.
- Tuy nhiên, do gia đình đi vào đúng dịp lễ 30/4 và 1/5 nên các khu vui chơi của resort rất đông đúc."
756;"Thứ sáu, tôi lái xe từ Sài gòn lên Sacom Tuyền Lâm - ở khu Golf Club, mang theo gậy đủ hết rồi. 
Những điểm tồi tệ liên tiếp bắt đầu lúc 1.30 sáng. 
1. Đường rất khó tìm 
2. Quá xa trung tâm
3. Nhân viên khách sạn lừa đảo rất trắng trợn
4. Phòng óc tồi tệ 
5. Breakfast cực kỳ nghèo nàn: Phở và trứng Ốp la - Hết 
6. Thái độ phục vụ không xứng đáng là một resort 

Lý do gì tôi viết như vậy
1. Đường rất khó tìm: 
- Về Hướng Hồ Tuyền Lâm đường thì đoạn còn đất đá đoạn làm rồi, đêm không hề có bản chỉ dẫn phản quang cho tài xế hay khách. 
- Nằm sâu trong núi và khi điện thoại đến lễ tân mới như ngáy ngủ dậy trả lời rất khó chịu và không hề hợp tác chỉ dẫn cho khách 
2. Quá xa trung tâm: 
- Như các bạn biết hồ Tuyền lâm là khu vực rất xa trung tâm - đường vào Sacom tầm 15km đường quanh co ôm theo những đồi bị cạp lưng - muốn đi ăn uống gì là đánh đố nhau
3. Nhân viên khách sạn lừa đảo khách trắng trợn: 
- Buổi sáng được giới thiệu là &quot;Dynamic&quot; Thực ra là Phở và trứng ốp la hỏi còn lựa chọn nào không thì bảo không chỉ vậy
- Buổi sáng không phục vụ lúc 9h30 dù lễ tân không hề thông báo là mấy giờ sẽ ngừng phục vụ 
- Khi tính tiền thì đoàn đi 4 người, đặt 2 phòng - 1 phòng suite và 1 phòng đôi - nhưng tính tiền khách là EXTRA PERSON (ngôn ngữ của các bạn ấy) tính thêm 1 khách 150.000 vì phòng ở 1 người, tôi buồn cười là phòng đôi nhẻ nào một giường để phang một giường ngủ- xứ ấy phang với ma thông chăng? 
4. Phòng tồi tệ: 
- Nội thất trong phòng rất rẻ tiền - bồn vệ sinh INAX- mình không nghĩ resort lại có thể dùng 1 nội thất là Inax và lót giả gỗ bị nước mưa hắt bong tróc đủ kiểu. 
Vật quí nhất là cái Toshiba 
5. Đã nói từ phía trên
6. Thái độ: Là đại diện 1 công ty lữ hành đến ở 2 đêm để khảo sát dịch vụ tôi thật sự tiếc công - tiếc tiền để phải ở 1 dịch vụ tởm như vậy lại đẩy xa hơn bằng cách các bạn lễ tân tính tiền khách như một sự lừa dảo hiển nhiêu "
105;"Tả Van là bản chủ yếu người dân tộc Giáy sinh sống. Tuy nhiên dân tộc này sạch sẽ, văn minh như người Kinh vậy nên vào bản nếu muốn khám phá về đời sống văn hóa, tinh thần thì bạn vào nhà dân để nói chuyện nhé, người dân khá thân thiện để trả lời. 

Ngay từ đường vào Tả Van đã rất đẹp với những rặng trúc xanh mướt 2 bên đường uốn cong vào nhau như cổng chào, Dịch vụ homestay ở đây tốt, người nước ngoài ở rất nhiều, sầm uất vào buổi tối không kém gì trung tâm Sapa. Nếu ko ở lại thì mình cũng strongly recommend các bạn nên đặt 1 bữa ăn trưa ở nhà dân nơi đây, rất rẻ và ngon khi được ngồi ăn ở lều trên cao, ngay giữa núi rừng. Đến Sapa nên ăn thịt lợn ở đây, lợn nướng, quay ở đây rất ngon

Đoàn mình đến đây thường vào nhà dân chơi nói chuyện, mua cải mèo tại vườn và ngắm cảnh nhiều vì cảnh ở đây khá đẹp."
1197;"Chè bà Thơm 146 Quán Thánh
                                                        Em đã đợi gần 8 tháng để ăn 1 bát bánh trôi tàu ngon đúng nghĩ nhưng hnay sao thất vọng quá ạ :(
                                                        Htruoc có đọc được 1 bài review hay lắm, chắt lọc địa chỉ thì hnay, tiện trên đg về, gió hiu hiu man mát e rẽ vào hàng chè bà Thơm mua 1 suất bánh trôi tàu. Em định ngồi ăn ngay cho nóng nh mà e đi có 1 mình, quán có 4 nhân viên và k 1 mống khách nào cả :)) E thấy ngại quá thôi mua mang về nhà ăn thì hơn. 
                                                        Vào tới gần chỗ anh chủ ngồi thì có 1 bác trung niên ""hất hàm""- vâng ạ ""hất hàm"" đúng nghĩa hỏi ""ăn gì"". Em bảo cho cháu 1 suất BÁNH TRÔI TÀU và bác hỏi lại ""Mấy suất"". Em đáp :""dạ 1 suất thôi ạ"" :)) Quả này dễ bị đốt vong lắm đây =)) Mua xong té thắng :v
                                                        Nhà e gần, đg vắng, e phóng tốc độ ánh sáng về nhà, bánh vẫn còn nóng rộp tay nhưng mà e vẫn cho vào lò vi sóng 2' để cái nc cốt nó bục bục giống hàng ăn cho vui :))
                                                        Oài nhìn nước lợt lợt sao ảm đạm, e nghĩ bụng tại nó bị hoà vs nc cốt rồi nên kệ. Rắc lạc lên trên, lên phòng nằm khểnh ăn. Ôi húp thử nước, thấy nhạt thế nhỉ? Chả thấy vị cay cay của gừng đâu cả. Ăn món này ít nhiều phải có mùi gừng để kích thích vị giác. Dùng thìa xắn miếng bánh trôi đầu tiên, cứng! Cứng dã man các bác ạ :)) Bánh nhân đậu xanh dừa, k có nhân mè đen, dùng lực tay siêu mạnh ms xắn đc miếng bánh :(( Whyyyy
                                                        Thật sự là e thất vọng hoàn toàn, chắc vì kì vọng quá cao. Chỗ này sẽ hợp ai k thích ăn quá ngọt và chỉ có bánh nhân đậu xanh. Viết hết bài là xong CỐC bánh trôi =))
                                                        Quán còn 2 loại chè nóng là chè đỗ đen vs lục tào xá, chắc 2 loại này ngon hơn :v
                                                        À k thấy bà Thơm ngồi bán nữa ạ, là 1 chú ngồi bán ạ. Địa chỉ 146 Quán Thánh, ai muốn thử cứ qua ạ, e qua lúc 8r mà vắng lắm chả có khách đâu nên mng khỏi lo tranh chỗ nhau ạ :))"
1490;"Trang trại có đặt ăn (bố mẹ nhớ gọi điện báo trước ít nhất 1 ngày) hoặc bố mẹ có thể tự mang đồ ăn đi. Ở đây rất thoải mái.
                            Nghỉ trưa thì có phòng cho thuê, nhà sàn cho thuê hoặc có nhà cộng đồng ở free (rất rộng rãi sạch sẽ, có cho mượn gối)
                            Hoạt động chăn nuôi của nông trại áp dụng theo mô hình chăn nuôi sạch, được quản lý chặt chẽ nhằm tạo ra những thực phẩm sạch, an toàn, thơm ngon, bổ dưỡng…
                            Đến nông trại sẽ được nhà hàng phục vụ các món ăn đặc sản như ngựa, dê, cừu, gà tiến vua, chim câu, lợn rừng, lợn mán…. là một trong những nhà hàng đặc sản theo phong cách kết hợp cả truyền thống và hiện đại có sức chứa hơn 500 khách, có thể tổ chức tiệc ngoài trời, buffet, cỗ lá…. Bên cạnh đó rau củ quả của nông trại đều được trồng theo mô hình, sạch, an toàn đảm bảo được chất lượng, sự tươi ngon và giữ lại những giá trị tự nhiên nhất của thực phẩm.
                            Ngoài ra nông trại còn có xưởng sản xuất sữa dê tươi và pho-mát theo bí quyết của Pháp.
                            Sữa dê và nguyên chất và pho – mát của nông trại Detrang Farm có giá trị cao về mặt dinh dưỡng, dễ hấp thu, giàu canxi và khoáng chất.."
366;Di tích còn gìn giữ được khu nhà lao khá nguyên vẹn, bên trong có nhiều mô hình tra tấn tù nhân, bé con nhìn là thấy cũng sợ. Thú vị nhất là con đường vượt ngục mà tù nhân đào bằng thìa ăn cơm xuất phát từ lán số 3 chạy qua khu dây thép gai, nghe kể như phim Hollywood nhưng là chuyện thật 100%. Bạn đi xem thì chớ bỏ qua con đường này.
1231;""
1233;""
1235;""
1256;"Là một ngọn núi gắn liền với sông Hương thơ mộng, được du khách gọi cho cái tên ấn tượng núi Bài Thơ. Núi Ngự Bình tọa lạc tại phường An Cựu cách phía Nam sông Hương 3km.
              - Từ đỉnh núi Ngự Bình mình có thể ngắm nhìn toàn cảnh thành phố Huế với dòng sông Hương như dải lụa mềm mại uốn quanh, cùng lâu đài, thành quách tạo nên một bức tranh có nhạc có thơ. Hơi văn vẻ tí nhưng nói thật là nhìn mê lòng người lắm ạ."
1154;- Xôi gỏi gà ăn kèm tương ớt sệt: Lần đầu tiên thử món này mà ghiền tận mấy ngày, cứ sáng nào cũng ghé. Địa chỉ: Ngã tư đường Nguyễn Thị Minh Khai giao với đường Quang Trung) quán nằm ngày đầu đường Nguyễn Thị Minh Khai, có nhiều quán lắm. Cơ mà quán đó nằm ngay góc đèn đỏ mới đúng nha. Giờ bán: 5h30-9h sáng (quán này đông nên hết sớm lắm), giá: 10k/phần. 
1145;Cũng giống như các Thiền viện Trúc Lâm khác thì Thiền viện Trúc Lâm Đà Lạt cũng nằm trên núi với khung cảnh thiên nhiên tươi đẹp bao quanh tạo nên một công trình kiến trúc tôn giáo vừa thanh tịnh vừa hữu tình. Dù là thiền viện Trúc Lâm ở đâu thì nó cũng phải mang nét kiến trúc đặc trưng của dòng Trúc Lâm Yên Tử với mục đích xây dựng là nơi tĩnh tại tâm hồn, răn dạy những điều hay lẽ phải của đạo Phật. Địa chỉ của Thiền viện Trúc Lâm Đà Lạt là nằm cách thành phố 5km, trên núi Phượng Hoàng, bên cạnh hồ Tuyền Lâm. Với vị trí tọa lạc đắc địa như vậy, du khách đặt lên Thiền viện Trúc Lâm Đà Lạt không chỉ có cơ hội chiêm ngưỡng kiến trúc chùa độc đáo mà còn được ngắm nhìn toàn cảnh hồ Tuyền Lâm từ trên cao với góc nhìn tuyệt đẹp.
313;Từ Cát Bà ra Đảo Khỉ đi bằng thuyền ngắm cảnh rất tuyệt, lên đảo có rất nhiều khỉ. Ta có thể cho khỉ ăn, các em nhỏ sẽ rất thích, tuy nhiên phải cẩn thận khi chụp ảnh vì khỉ có thể giật điện thoại của bạn nhé. Sau đó bạn tắm biển, nước biển trong xanh cát trắng mịn thật tuyệt vời.
1550;Lần nào đến đây ăn cũng thấy rất đông, nhưng nhân viên vẫn xếp được bàn và mang đồ rất nhanh. Vì mặt tiền rộng rãi, nên mình cũng cảm giác bên trong quán khá thoáng, sáng sủa. Đồ ăn thì quán chỉ chuyên chả cá với lòng cá mà thôi, không có lựa chọn gì khác. Ăn được, giá cả phải chăng.
331;"Mình tới nơi này vào 1 chiều mưa. Không có mái che từ chỗ gửi xe vào khu trung tâm nên nếu bỏ áo mưa ra chạy vào thì ướt mà mặc áo mưa vào thì không có chỗ treo áo mưa. Đi từ khu nhà trung tâm ra WC hơi xa và cũng không có mái che nên nếu mưa là sẽ ướt người khi đi vs.
                  Vì khi mình tới khu này chưa hoàn thiện, chỉ có 1 vài hàng quán nên mình ngồi cafe ở The Kafe ngay cửa vào (vì đi thăm quan mấy phút là hết khu). 
                  Nhìn chung khu The Yard có tiềm năng vì vị trí gần trung tâm thành phố, không gian thoáng đãng, kiến trúc khá ổn. 
                  Tiền gửi xe hơi đắt (5k xe máy). "
309;Mình đã đi qua cả 3 bãi nhưng thích nhất có lẽ là bãi cát cò 2. Đặc điểm chung của các bãi này là nước khá sạch và trong, tuy nhiên bãi biển ngắn, chỉ khum khum lại chứ không dài và thoải. Cát Bà vào đợt hè này rất đông nên tắm biển không được thoải mái cho lắm.
1369;"Trong những ngày vừa qua thì mình đã xem được bài review giới thiệu về Thác Voi thuộc địa phận của huyện Lâm Hà, cách Đà Lạt khoảng 25 km. Nên mình đã quyết định xách mông lên và đi đến địa điểm này
              Khi bước vào cổng của thác thì thật sự khiến mình cảm thấy hơi khá là bất ngờ. Mọi quang cảnh xung quanh được đầu tư khá là sơ sài, bãi giữ xe, quày bán vé, tiệm bán đồ lưu niệm, nhìn chung rất là đơn giãn không như những khu du lịch khác ở đà lạt.
              
              Nhưng khi mình xuống đến thác thì lại là 1 câu chuyện khác, thác nước lớn nhưng không cao lắm vừa tầm nhưng vẫn mang 1 dáng vẻ hùng vĩ mà mình nghĩ ko có cái thác ở Đà Lạt nào so sánh được. Và điều đặc biệt ở đây là mình thấy có rất nhiều góc chụp hình – selfie đẹp. Nếu bạn nào đang có dự định đi Đà Lạt thì nên thêm địa điểm này vào lịch trình của mình. Trên đường đến Thác Voi thì các bạn sẽ đi ngang qua 1 địa điểm nổi tiếng đó là Café Mê Linh được mọi người biết đến là quán café có view sống ảo nhất ở Đà lạt"
423;Đường đi rất thích vì quốc lộ đường trải nhựa êm ru, không khí trong lành, thoáng đãng, người dân thân thiện. Trên đường đi Mai Châu gần Cao Phong có những hàng bán mít na rất ngon mà rẻ Tạm thời chưa nghĩ ra :D
1257;"- Nếu tới thăm Huế vào các tháng từ tháng 4 – tháng 7, bạn có thể tới thăm vịnh Lăng Cô, bởi đây là thời điểm đẹp nhất để tới đây du lịch (tháng 8 – tháng 11 thường có mưa, bãi biển có thể bị đục, còn từ tháng 12 đến tháng 3 năm sau thì biển khá lạnh). Bãi biển ở đây nổi tiếng với bãi cát đẹp, nước biển trong xanh, đến Huế thì mình đấy chả mấy ai bỏ lỡ bãi biển này cả. 
              - Mình không chỉ được tham quan, tắm biển mà còn tham gia những trò chơi giải trí khá thú vị như chèo thuyền, lặn biển, câu mực… Lăng Cô tọa lạc gần Hải Vân Quan, cùng vườn quốc gia Bạch Mã, chính vì vậy nơi đây còn lưu giữ nhiều thảm thực vật, san hô, hải sản và động vật quý hiếm."
1249;"Điện Hòn Chén có một vị trí quan trọng trong đời sống tâm linh của người dân xứ Huế.
              - Cụm di tích này của Huế gồm khoảng 10 công trình kiến trúc to nhỏ khác nhau đều nằm lưng chừng sườn núi Ngọc Trản, hướng mặt ra sông Hương, ẩn mình dưới những tàng cây.
              - Hòn Chén ngôi điện duy nhất ở Huế có sự kết hợp giữa nghi thức cung đình và tín ngưỡng dân gian. Đây cũng là nơi trang trí mỹ thuật đạt đến đỉnh cao vào cuối thế kỷ 19.
              "
1347;""
1144;Thiền viện Trúc Lâm Tây Thiên ở Vĩnh Phúc được xây dựng khá muộn vào năm 2004, bên cạnh khu di tích danh thắng Tây Thiên cổ tự tạo nên một quần thể kiến trúc vừa hiện đại vừa độc đáo. Tổng quan kiến trúc của Trúc Lâm Tây Thiên mang nhiều nét nghệ thuật chùa chiền đương đại với thiết kế cổng tam quan cùng nhiều họa tiết trang trí tinh tế, sắc sảo. Mặc dù được xây dựng mãi sau này, song Trúc Lâm thiền viện này vẫn mang nhiều nét kiến trúc cổ kính đúng như một công trình Phật Giáo với vẻ đẹp trầm mặc, thanh tịnh. Với diện tích rộng lớn, Trúc Lâm Tây Thiên được xem trung tâm đào tạo và phát triển Phật giáo dòng Trúc Lâm Yên Tử ra rộng khắp Việt Nam, là nơi hội tụ của nhiều tăng ni, phật tử trong cả nước.
12;Đầu năm mới gia đình tôi có chuyến đi lễ đầu năm, trong hành trình có Yên Tử và Chùa Ba Vàng (tôi có nghe qua đài báo trước đó về việc khánh thành chùa Ba Vàng rất đẹp). Cảm nhận của tôi là chùa ở vị trí đẹp (trên đồi cao nhìn ra xa là các ngọn núi cao, có không gian rộng và thoáng), tôi thấy thích kiến trúc chùa dù thời điểm đó nhà chùa chưa hoàn thành toàn bộ. Có dịp nào đi Quảng Ninh thì Chùa Ba Vàng vẫn là điểm đến của tôi và gia đình.
43;Tôi đã đi Yên tử nhiều lần, 2 năm gần đây thì đi 2 lần, thường xuất phát từ Hà nội khoảng 6h sáng đến khoảng 8h30 vào đến Yên Tử. Lần nào đi tôi đều cố gắng lên đến Chùa Đồng. Mặc dù có lần trời mưa, cũng rất khó đi nhưng đến khoảng 11h tôi đã có mặt ở trên Chùa Đồng. Năm nay thì dùng dịch vụ cáp treo, đã dễ hơn rất nhiều so với trước kia khi không có cáp treo.
297;"Một trải nghiệm thú vị khi đi thuyền sông Hàn vào buổi tối.
                  Tranh thanh, gió mát, thuyền đi dọc trên sông qua những cây cầu đẹp và có tiếng của Đà Nẵng: cầu Quay, cầu Rồng, cầu Trần Thị Lý,...
                  Có tiết mục thả đèn hoa đăng mà trẻ con nhà mình rất thích.
                  Bạn mua vé đi thuyền ở cảng ngay dọc bờ sông.
                  Trên thuyền có áo phao."
824;Đoàn mình đi Hạ Long dự hội thảo, đoàn đi bao gồm cả xe đạp và ô tô. Tại trạm dừng nghỉ 559, mình và các bạn đã nghỉ chân thoải mái, ăn uống hoặc không ăn đều được, nhân viên thân thiện, không kêu ca gì. Đồ ăn, uống ở đây giá cả cũng phải chăng, không cần lo lắng tự mang theo nhiều đồ đi đường.
246;"Bãi biển không xuất sắc nhưng cũng có thể khiến khách quay trở lại nhiều lần. 
                  Biển tắm được, hơn Đồ Sơn và Sầm Sơn.
                  Con đường đi ven biển khá sạch sẽ thoáng mát.
                  Nhiều hàng quán dọc bãi biển, giá phải chăng, nên hỏi giá trước khi vào ngồi (du lịch ở VN cứ làm thế cho yên tâm). 
                  Có xe điện, xe đạp...cho thuê để đi dọc đường ven biển. 
                  "
235;So với cách đây 2 năm, ở đây có thêm dịch vụ ăn uống, lán nghỉ, đặc biệt có thêm dịch vụ dù lượn đôi. Thêm nhiều dịch vụ, thương mại hoá, ở đây bớt vẻ hoang sơ. Tuy nhiên biển vẫn trong và đẹp, bơi vẫn thích!
143;"Nhìn chung, Hải Tiến đã bắt đầu có quy hoạch nhưng vẫn đang trong quá trình xây dựng nên mọi thứ chưa được &quot;chuẩn hóa&quot;. Đường khá bụi bặm, bãi biển nhiều rác. Bãi tắm dài, nước biển đục đặc trưng của biển miền Bắc (đi các biển này không thể đòi hỏi nước trong như biển miền trung được) và biển Hải Tiến bị kẹp giữa hai cửa sông nên không tránh được rác, bèo ... 
Quán ăn cũng đã có nhiều nhưng phục vụ chưa chuyên nghiệp. Khách vào nhiều là &quot;vỡ trận&quot;. 
Khách sạn cũng vậy, hầu hết đều mới xây nên phòng ốc mới còn ngửi thấy mùi sơn, thiết bị mới nhưng nhân viên không chuyên nghiệp. Ở Hải Tiến đã có khoảng 10 khách sạn lớn nhỏ trong đó có hệ thống khách sạn Ánh phương là to nhất với 04 khối nhà cao tầng, nhiều nhà biệt thự, bể bơi riêng và sát mặt biển còn các khách sạn khác đều nằm sau Ánh Phương. Bên cạnh đó, cũng có một khu Hải Tiến Resort, đi qua thấy nhiều cây cối, yên tĩnh, không xô bồ như mấy khu khách sạn và không có bải biển riêng như các khu resort trong miền Trung.
"
381;Sau ngày làm việc vất vả mệt mỏi, tối đến lang thang phố cổ bằng xe đạp nhìn ngắm khung cảnh Hà nội - phố cổ những ngày cuối năm âm lịch. Sà vào 1 quán vỉa hè nhâm nhi chai bia hay vài món quà vặt, cảm thấy thật dễ chịu và thư thái. Ồn ã, giao thông là những nỗi lo đáng để ý nhất. Cuối năm ai cũng chạy đua nào là đi sêu, đi biếu quà...
461;Vùng biển, Hệ thống hang động của VQG Phong Nha Kẻ Bàng, Động Thiên Đường, món ăn, ẩm thực vùng miền!!! Dịch vụ du lịch còn chưa phát triển 
315;"Mình đến đây cùng  gia đình vào 4 năm trước, đến giờ vẫn chưa có cơ hội trở lại. Bãi biển Sầm Sơn khá hợp ý mình, dù nước hơi đục nhưng sóng mạnh, nhảy sóng rất thích. Có vài khu vui chơi gần bãi biển, mình thích trò tàu siêu tốc, dù cảm giác chưa thật sự &quot;đã&quot; nhưng cũng khá vui. Buổi chiều thường có người đắp lâu đài cát siêu lớn và siêu đẹp, ngắm rất thích, có thể tranh thủ chụp ảnh luôn; buổi tối có xe chở đi dạo một vòng, giá thuê xe cũng rẻ. Nhà mình ăn tại nhà hàng thuộc khách sạn luôn nên không vướng vào tình trạng chặt chém, duy có một lần mình ăn bánh cuốn chả ở bên ngoài, vừa đắt vừa dở không nuốt nổi. Người dân ở đó cũng khá thân thiện, chỉ bực mấy bà chụp ảnh, tranh giành rồi cãi nhau ầm ĩ trước mặt khách, không thèm nể nang gì hết."
202;"- Thắng cảnh: đẹp, tương đối hoang sơ, nếu biết chọn địa đểm thì có thể có chút thơ mộng nữa.
                  - Môi trường: khá sạch sẽ, tui rằng bao ni lông vẫn còn vương vãi ở một số nơi, vì  nhân viên không thể tự thu dọn hết...
                  - Dịch vụ: khá thô sơ, chưa có sự đầu tư lớn vào du lịch ở đây, và cũng chính vì đó mà có vẻ đẹp của hoang sơ trong đó.
                  - Đến Dray Nur, bạn có thể thấy những cô bé, cậu bé bắt chim, bắt cá dưới các mỏm đá ven sông, sự ngây ngô trong sáng của những cô cậu người dân tộc. Nếu bạn khéo léo, bạn có thể mua bán với các cô cậu đó....và nghe kể các câu chuyện về các pha bí hiểm tại thác này.
                  - Cái hay nữa là có thế nhảy qua, nhảy lại 2 tỉnh Đăk Lăk và Đăk Nông và hét thật to mà không hề sợ ai la ó hay dòm ngó bạn.
                  - Từ Dray Nur, bạn có thể đi qua Dray Sắp với một mức phí bằng với giá vé vào Dray Sáp.
                  - Nên đi du lịch Buôn Ma Thuột vào khoảng cuối và đầu năm dương lịch, khi đó thời tiết, khí hậu, và không có những cơn mưa kéo dài vài ngày khiến bạn không thể đi đâu."
72;Hôm đấy mình chỉ lên mỗi đền Thượng (đền cao thứ 2) vì leo lên leo xuống mệt quá không đi thêm nổi. Mặc dù không gian trên núi cao mát nhưng đường dài và dốc nên hơi vất vả. Khi leo đến trên cùng sẽ đến đền, lễ xong bạn nào thích thì có thể xin quẻ (mình không biết cái đấy có gọi là quẻ không vì thực chất chỉ là một xấp tờ giấy cắt nhỏ và để mọi người chọn). Ở sau đền có một khu vực nhỏ khá hợp để chụp ảnh nhưng nhiều người không biết đã bỏ qua.
492;Hội An dù mưa gió, hay mù mây thì vẫn chẳng khi nào kém sôi động. Phố Hội như người phụ nữ khó đoán biết, khi sâu lắng, khi thì cuồng nhiệt đầy gợi cảm. Muốn lang thang mãi dòng Thu Bồn cho gió lùa tóc bay và trăng chuếnh choáng vơi đầy giữa muôn vàn ánh đèn ảo diệu đêm sâu... Đêm Hội An đóng cửa khá sớm
439;"Anh cùng em đi về phía mặt trời
                  Mã Pì Lèng quanh co con đường men theo triền núi
                  Dòng Nho Quế thẳm sâu như nỗi nhớ thương vời vợi
                  Đến rồi đi, ta chỉ để lại những dấu chân
                  Và những nụ cười thắm thiết tình thân
                  Qua gian khó ta gọi tên hạnh phúc
                  Tiếng reo vui vỡ òa
                  Trên đỉnh đèo ta nhìn khắp đất trời bao la
                  Thăm thẳm thung sâu, căng tràn nhựa sống
                  Hương của đất trời – ta hít căng lồng ngực
                  Sâu lắng…
                  Và hân hoan
                  Xin giữ những khoảnh khắc trong đời không gặp lại
                  Để mai xuôi về còn nhớ mãi
                  Mã PìLèng - ta đã đón ban mai Cung đường không dành cho những người không di được đường dài và đèo núi"
862; Món cafe trứng ở đây tôi thấy cũng bình thường. Theo quan điểm của tôi cafe Đinh giá trị ở vị trí đặc biệt, trên phố Đinh Tiên Hoàng, trung tâm Hà Nội, đây là một quán cafe có tiếng lâu đời. Nếu chọn được một vị trí ngồi gần ban công ngắm ra hồ Hoàn kiếm thì có thể sẽ rất tuyệt, đây cũng là một lý do khiến quán giữ được một lượng khách khá đông. 
762;Chúng tôi đã ở lại đây 3 đêm trong một chuyến công tác vào cuối tháng 8. Khách sạn nằm trên một con đường yên tĩnh dọc bãi biển với không gian khá sang trọng. Từ phòng tầng 10 nhìn xuống biển rất đẹp. Khách sạn còn có hồ bơi ở mặt sau trong một khu đồi cỏ xanh tươi. Thực đơn ăn sáng khá phong phú. Nhân viên rất vui vẻ và nhiệt tình. Chỉ có một điểm hơi bất tiện là khi muốn ăn gì đó ở ngoài thì phải đi hơi xa vì chung quanh không có nhiều quán.
753;Tôi đã thấy mình thật sự có một kỳ nghỉ lý thú. Điều hay là tôi như được trở về nhà với sự tiếp đón của khách sạn. Và một cảm giác tuyệt vời khi tham gia tiệc BBQ tại khuôn viên khách sạn cùng chương trình khám phá biển đảo cùng Ngư Dân.
794;Quán này khá nổi tiếng, thấy cả khách Tây và Ta. Ngồi gần kín cả trong nhà ngoài ngõ. Toàn mấy món cuốn với bánh đa nem, rau sống. Ăn xong đếm que (nem nướng) trả tiền. Mình thì không thích lắm vì hơi nhiều mỡ, món bánh xèo nhỏ, hơi khô.
25;"Đây là ngôi đền thứ 2 (cùng với Bayon) trong quần thể Angkor mà mình thích nhất. So với cách đây vài năm thì hiện nay Ta Prohm đã &quot;đổ nát&quot; hơn, các chỗ mọi người hay chụp ảnh giờ đây phải quây vòng sắt để không ai chạm vào rễ cây và tường (chắc sợ đổ). Ấn tượng nhất ở đây là các rễ cây quá hoành tráng!"
