reviews	sentiment
Nội thất cũ, tivi quá cũ nên đổi qua màn hình phẳng	1
Wifi hơi yếu	1
Phòng ko cách âm tốt	1
Ban công hẹp,không view được	1
Đã booking trước rồi nhưng khi đến nơi lại báo hết phòng. Không điện thoại confirm booking hoặc báo hết phòng.	1
Điều hòa gặp chút trục trặc, đợi lúc lâu mới mát trong khi thời tiết Huế hơi nắng trong dịp nghỉ	1
Tuy nhiên công tác điều hòa lại do bên dưới điểu khiển nên khi khách ra ngoài a chủ khách sạn sẽ tắt. Vì vậy khi ra ngoài về chờ 1 lúc lâu phòng mới mát. Còn lại mình đều rất hài lòng	1
khong co	1
Nước vòi sen còn hơi chậm	1
Tiện nghi sơ sài	1
"Tôi thật sự bị shock nặng khi bị đối xử tồi tệ của bà chủ resort. Chúng tôi có con nhỏ và đã dùng khăn tắm của resort để quấn con tôi khi chúng ra biển ngồi chơi, và lỗi của chúng tôi vì đã để cát dính lên khăn. Tôi có xả nước nhưng cát vẫn còn lưu lại chút ít trên khăn. Vì lý do đó mà bà chủ resort đã xồng xộc đập cửa phòng chúng tôi vào giờ nghỉ trưa (1pm), tôi đã nhắc nhở bà nói nhỏ tiếng vì chúng tôi có bé nhỏ đang mới ngủ và lúc đó bé đang bệnh. Nhưng bà vẫn gào thét một cách kinh khủng và mắng như chúng tôi là con bà, bà chửi rủa chúng tôi và cho rằng chúng tôi cố tình làm dơ khăn để ""xài đáng đồng tiền"" (từ ngữ của bà). Bà ta voi cùng xúc phạm đến chúng tôi, cũng như đã phá huỷ tâm trạng của vợ chồng con cái tôi đang trong kỳ nghỉ chỉ vì một chuyện rất nhỏ. Tôi nói sẽ bồi thường cho bà tiền làm dơ khăn , nhưng bà vẫn chửi bới gào thét và đòi đuổi chúng tôi ra khỏi resort ??? Tôi không thể tưởng tượng được thái độ khủng khiếp và điên khùng của bà ấy, bà làm vợ chồng và con cái tôi phải sững sờ và sốc cả buổi tối hôm đó. Con tôi thậm chí còn chưa hiểu chuyện gì và sợ đến mức ko dám bước ra ngoài. Thật khủng khiếp! Tôi ở những resort khác đều có khăn để dùng ngoài bãi biển và nếu ko có thì cũng ko vấn đề gì, nếu khách lỡ làm bẩn thì có thể bắt họ bồi thường hoặc góp ý văn minh cũng được mà. Tôi vô cùng bức xúc và ám ảnh!"	1
Thiết bị nhà tắm cũ	1
Khách sạn chỉ có chăn điện, không có hệ thống sưởi trong phòng nên chỉ cần bước chân ra khỏi giường thì rất rất lạnh. Không may mình đi vào mùa rét. Nếu bạn nào đi vào mùa khác thì ổn.Khi mình check out cùng một lượt với một cặp đôi khác, họ được khách sạn hỗ trợ dịch vụ taxi đưa rước từ bến xe còn mình thì không, cũng có thể họ đặt phòng trực tiếp với khách sạn. Còn mình thì đặt từ Booking. Cảm thấy có chút không hài lòng khoản này.	1
Nhân viên lễ tân (anh bạn thấp thấp) đùa cợt hơi bị thái quá với khách (khách nữ), còn 1 anh cao cao thì rất nhiệt tình lúc bọn mình hỏi đường đi vô bản.	1
Nhà tắm không tiện nghi	1
Đặt qua booking cho lên tầng thượng ở . ko thể tồi hơn.  Ko bao giờ quay lại	1
Ko co tu lanh va hoi hiu quanh , xung quanh ve dem hoi toi	1
Phòng thuê tận tầng 5 nhưng không có thang máy cũng không có người hỗ trợ giúp bê hành lí từ tầng 1 lên phòng. Điểu hòa yếu, kêu to	1
Không gian phòng quá hẹp, không có thang máy	1
Wifi toàn resort yếu, phòng backview ko bắt đc wifi.	1
Đề nghị cải thiện buổi ăn sáng	1
Phòng có mùi hơi nặng	1
Trong phòng có muỗi!	1
Khá xa trung tâm theo như những gì ks giới thiệu. Đủ tiêu chuẩn là ks 3* chứ chưa thể là Resort	1
Tiện nghi cho gia đình, cặp đôi, và vợ chồng có con nhỏ, không thích hợp lắm cho đoàn du lịch vì không có chỗ đổ xe ô tô.	1
Tuy nhiên chúng tôi đi vào khoảng cuối tháng 9 nên biển có gió nam thổi rác từ thành phố vào, khiến bờ biển nhiều rác, ko tắm được.	1
Chỗ để xe hơi hạn chếBãi tắm chưa thích lắm	1
Nên coa dịch vụ nấu hải sản giùm vậy sẽ tạo nhiều cảm giác hứng thú hơn	1
On ao . Do ban	1
Phòng nhìn ra nghĩa trang ngay sát bên.  Ồn khủng khiếp. Gọi lễ tân vâng dạ nhưng 3 giờ sáng tầng trên vẫn kéo ghế ồn kinh khủng. KS không chịu xuất hoá đơn. Không bao giờ quay lại đây	1
Thực đơn buổi sáng khá đơn giản, không có nhiều sự lựa chọn. Nên có bảng giá về các món ăn, thức uống, dịch vụ,...giá trị đền bù về hư hỏng các thiết bị, vật dụng... và để sẵn trong phòng.	1
KS xây sát mặt đường nên có đôi khi hơi ồn, ít cây xanh.	1
Đồ ăn sáng không đa dạng	1
- Vệ sinh phòng không được sạch- Gía thuê phòng khá đắt so với những khách sạn gần đó	1
Do con moi nen van con mui son và vet do sau xay dung, chua phuc vu an sang	1
Phòng ks mới nên có mùi sơn và mùi đồ gỗ	1
Thiếu dụng cụ y tế	1
Trời mưaKhông có sự hướng dẫn	1
Ổ cắm điện bố trí không hợp lý, chỉ có 1 cái ở chính giữa trên đầu giường nên ko đun nước và cắm đèn bàn được. Phải đun nước ở trong WC nên bất tiện và khá nguy hiểm!	1
Không có điện thoại liên lạc quầy lễ tân	1
Dọn phòng dọn dẹp hơi muộn	1
Không có tăm bông ráy tai	1
Có một phòng không có đèn ngủ, giường nệm hơi cao so với gia đình có em bé nhỏ.	1
Bếp cần được cung cấp thêm các loại gia vị phục vụ nấu nướng; điều hòa kêu rất to, ảnh hưởng giấc ngủ.	1
- There's no pool- You need to walk about 10 mins to reach the nearest beach	1
Không có gì không thích	1
Cần được phun thuốc diệt côn trùng (nhiều kiến).Có mùi mắm có thể do có cơ sở sản xuất ở bên cạnh.	1
Nóng lạnh ko có,đến ở thu tiền luôn,khách sạn lừa đảo.giá cao phong ơ chật chội.phòng tắm k có mái che,khách sạn nhiều muỗi. Khủng khiếp khi ở đây.ông chủ khách sạn cư xử kém.	1
Phong ve sinh rong hon se thoai mai	1
Muỗi, cúp điện,	1
Nhiều cây hơn	1
Phòng ko có cửa sổ to	1
Phòng mình là phòng đôi vậy mà bj ghép 2 giường đơn thành 1 giường đôi,làm mình thấy khó chịu. Phòng lắp cái gương ngay trước giường ngủ, tạo cảm giác rất khó chịu. Trong nhà vệ sinh thì thùng giác ko sử dụng dc. Lưu ý ở đây muốn ra biển bạn pải qua đường mới đi xuống bãi dc.	1
Giá ks trên booking.com so với giá ks lúc thực tế khác nhau nhiều ...	1
an sang buffet it  mon wa	1
Giường hơi cao	1
Phòng nhỏ	1
Với khách sạn 4 sao, sai lầm khi để đồ ăn sáng quá đơn giản.	1
Không gần biển.Cửa sổ bên ngoài bám bịu.	1
Ks chưa xây xong nên ko có bể bơi	1
khong du hoi lanh luc dung diem tam	1
đồ ăn ít món, không ngon lắm!	1
Ban an bo tri khong dep.phuc vu nha hang khong duoc tot	1
Không tương xứng 2* như booking quảng cáo. Phòng không có đt, không trà , tiện nghi cực chán... Nói chung phù hợp với nhà nghỉ thì đúng hơn. Còn lâu mới được gọi là ressot.. Không biết sở Văn hoá du lịch Bình Thuận cấp phép kiểu gì nữa...	1
1/ Nhân viên quá tệ. Nói chuyện cộc lốc, không lịch sự, chuyên môn kém. Mỗi khi cần giúp đỡ, chúng tôi liên hệ với vài nhân viên ở đó và lần nào xong cũng cảm thấy rất khó chịu2/ Phòng nhỏ, trang thiết bị bình thường. Chỉ có phòng gia đình 4 người mới có máy sấy tóc, bình nấu nước, phòng đôi không có. Với mức độ ít tiện nghi như vậy thì giá cả theo tôi thấy là khá cao (19USD/đêm phòng đôi)3/ Khách sạn không có hệ thống tổng đài điện thoại. Khách sạn xếp phòng cho chúng tôi ở khu nhà bên kia đường, không có nhân viên nào ở đó, khi chúng tôi cần giúp gì phải đi bộ sang.	1
tín hiệu wifi kém,	1
Dịch vụ quá kém.	1
Toilet tac. Tien ich toi thieu. Leo lau cao	1
Mướn 3 phòng thì hết 2 phòng tủ lạnh hư	1
Khi cúp điện không phát điện riêng	1
Giường hơi dơ và có mùi. Có muỗi trong phòng.	1
khong co dieu hoa, khong co may say toc, khong co may ca the, mac du da goi dien hoi quan ly rang co ca the duoc khong. cuoi cung minh mat cong phai di lai 2 lan de di rut tien mat thanh toan tien phong	1
Phòng không sạch sẽ, không ấm cúng. Phục vụ không đầy đủ. Thiếu rất nhiều tiện nghi: không có ẩm thực (ăn sáng).	1
Đêm hơi ồn	1
Sát đường nên buổi tối hơi ồn ào.	1
Sapa giờ thương mại hóa quá nhiều	1
Tien nghi co ban	1
Vật dụng cũ, sơ sài. Nhà tắm không sạch sẽ, không có khăn mặt. Cửa đóng khó.	1
Wifi chập chờn, giường gối hôi	1
Nhà vệ sinh chưa sạch	1
Wifi hơi yếu, đặc biệt vào buổi tối.Hệ thống nước nóng lạnh	1
Địa điểm khách sạn hơi xa so với các địa điểm du lịch.Không có phục vụ ăn sáng cũng hơi bất tiện.	1
Có điều vị trí của khách sạn ở hơi xa trung tâm Phú Quốc. Từ khách sạn đến Dinh Cậu chắc cũng phải tầm 20 phút. Nhưng vì chạy xe ở Sài Gòn cũng quen rồi nên tụi mình không lấy làm phiền lắm :).	1
Hơi xa biển, nếu đi xe máy thì ok, đi bộ thì mất hơn 10 phút.	1
Hơi xa trung tâm, cách âm tệ	1
Khoảng cách chỉ hơi xa một chút	1
Hơi xa trung tâm thị trấn nhưng thuê xe là OK hết	1
Wifi kém, ko có cao quang tv	1
Phòng quá nhỏ và chật hẹp, vị trí xa trung tâm.	1
Hơi xa town một chút nhưng nếu biết đi xe thì ok	1
Nhà vệ sinh về cuối ngày bị dơ	1
Phòng 6 giường có 6 tủ nhưng chỉ dùng được 5, tôi phải gửi tất cả đồ tại tiếp tân, rất bất tiện.	1
phong qua nho , khong co dep trong phong, may lanh khong co remote dieu chinh .	1
phong hoi bui	1
Phòng hơi nhỏ	1
Phòng hơi cũ	1
nội thất quá kém!!	1
Chúng tôi đặt phòng 2 đêm với số tiền tổng cộng là 1.411.654 VND, nhưng khi chi trả thì khách sạn tính với giá 66USD, tỷ giá là 21.800, vì thế tổng cộng chúng tôi phải trả là 1.438.800 VND, hơn số tiền trên booking.com, đồng thời nếu trả bằng thẻ visa sẽ bị tính 3% phí.Trời rất lạnh nhưng khách sạn không đủ nước nóng để tắm, với giá tiền như thế, phòng lại không có nước uống. Chủ ks liên tục nhắc nhở khách để dép bên ngoài cửa phòng, thời tiết đang mưa phùn, tối có sương mù, nếu để giày bên ngoài sẽ ẩm và hư giày, chưa kể đến mất mát.Nói chung là chúng tôi không thoải mái với chuyến đi này, và booking.com nên coi lại cách thanh toán của ks.	1
Tôi đặt phòng giúp cho bạn tôi . Khi trả phòng bạn tôi đã thanh toán đầy đủ cho khách sạn bằng tiền mặt . Nhưng sau đó ngân hàng lại trừ tiền 170 USD từ thẻ thanh toán derbit visa card của tôi . Tại sao ? Làm sao tôi lấy lại được tiển ???	1
+ Phòng tầng 1 nhìn ra phố ồn do tiếng động từ đi lại của nhà bên cạnh+ Bàn thờ đặt ngay sàn sảnh đón tiếp và mùi hương khói khá mạnh	1
Bữa sáng ít thay đổi. Đến ngày thứ 3 mà vẫn y chang 2 ngày đầu nên ngán lắm.Phòng sạch nhưng hơi nóng (do mùa nóng), đường đi hơi chật	1
An sang nen cai thien, phong phu hon	1
Wifi còn chậm	1
Phòng nhỏ	1
Ko có	1
Cửa không kín, lạnh	1
Khách sạn đã cũ, đồ đạc cũ nhiều.	1
Bình nóng lạnh nhà tắm nên bảo dưỡng thường xuyên.	1
Hơi xa bãi biển	1
Phòng quá chật để sắp xếp 2 giường lớn	1
ngay chợ đêm nên bước ra ngoài đường hơi dơ, xung quanh đầy hàng quán và người bán rong. Cuối tuần xe máy phải dắt bộ vào khu chợ đêm.	1
WiFi khong hoat trong suot ky nghi	1
Có sẵn khăn tắm với phòng đôi.	1
Ko đáng kể vì du khách đông	1
- vị trí tương đối xa so với trung tâm thị trấn, di chuyển đến các địa điểm vui chơi đi bộ khá nhiều.- phòng có lò sưởi nhưng ko hoạt động.- cuối tuần ở Sa Pa hay mất điện- đồ ăn sáng nguội và chưa phong phú lắm	1
Trên đường đi tham quan vào bản có rất nhiều trẻ em đi theo khách du lịch để xin tiền Đường nước sinh hoạt của khách sạn còn kém.Vệ sinh chưa sạch sẽ đặc biệt là khăn mặt, khăn tắm rất bẩn	1
Nếu ở sân tầng 3 có 1 vài cái ghế nhỏ để ngồi hóng sương buổi tối thì rất tuyệt.	1
tua đi kém quá	1
Đồ ăn sáng, 2 ngày ko có sự thay đổi :(	1
They dont have lift so you need to go up 3-4 floor by manual . Its quite inconvenient esp when you were drunk .	1
Chất lượng dịch vụ cần cải thiện	1
Đồ gia dụng trong phòng quá cũ. Máy lạnh rất cũ, kêu to tiếng và không thể điều chỉnh nhiệt độ.Đặc biệt phòng sạch nhưng quá nặng mùi cồn quá, nhất là ra giường.	1
Tiện nghi quá cũ, cần cải thiện lại thì khách sạn của bạn sẽ rất tuyệt vời với vị trí rất trung tâm  như hiện tại	1
Thái độ phục vụ của nhân viên không thân thiện, phòng cũ và bẩn. Nhiều muỗi	1
Wifi quá yếu , nước trong phòng tắm chảy yếu, trần và tường có vài chỗ bị dộp.	1
Ra khỏi phòng rút chìa khóa là ngắt luôn hệ thống điện..nên nóng nực khi quay lại khách sank..điều hòa ko đc tôt	1
chuot	1
Tivi quá nhỏ, máy lạnh quá yếu	1
giá cả trái cây ở chợ nổi cái răng khá cao	1
Nhân viên tiếp tân nữ ở quầy rất khó chịu khi tiếp khách	1
nằm trong ngõ nhỏ khó vào, cách xa trung tâm	1
Bồn tắm xả nước chậm	1
Cửa kính thông gió quá sáng, ban ngày bị chói nắng	1
Dien tich phong hơi nhỏ	1
Giá cao không kèm phòng ăn sáng. Book phòng xong mình được dẫn vào 1 phòng nhỏ xíu, nồng nặc mùi sơn. Cuối cùng phải trả thêm tiền để đổi phòng dưới tầng, to hơn, không bị mùi sơn. Toilet cũng không được sạch sẽ hiện đại lắm	1
Phòng dơ,kg có bữa ăn sáng như hợp đồng,kg dọn phòng cho ngày thứ 2. Bàn,san nhà nhiều bụi,kg chuẩn bi ban chải nước uống cho ngày thứ 2. Phụ vụ kg chuyên nghiệp. Nếu kg thay đổi cách phụ vụ thì khó là đón đc khách quay lại lần 2.	1
Phòng bíKhông có dọn phòngRất ít thấy nhân viên lễ tân trực tại quầy	1
Phong khong co cua so	1
Ks trong hẻm nên đường đi ra ngoài khá xa và đường đất khó đi. Ở phòng tập thể nên cảm thấy hơi nóng .	1
Đường vào khách sạn xấu.	1
Đường đi  từ đường lớn vào khách sạn vẫn còn là đường đất  lổn nhổn, rất bụi.Không có tivi.	1
phong co may lanh ma nong	1
Vị trí hẻm vào khá sâu. Đường hẹp, tối	1
The way.	1
Xuống bãi tắm hoi xa	1
thue xe may 1 ngay 150k nhung chay lo 1 gio la phi phat them 50k roy , hoi mac	1
Khach San toi tam, phong ngu ko sang sau giu ong ngu toi,, phong tam & khan tam cung drap trai giuong cu ky ,nhan vien phuc vu ko tot .never come back ,	1
Cả phòng dành cho 3 người nhưng chỉ chỉ có 2 ổ cấm điện (1 cái phải rút dây tủ lạnh ra, 1 cái nằm trong nhà vệ sinh).Khá là bất tiện khi cần dùng...	1
Phòng nhỏ, cũ, bẩn	1
Phòng cũ kỹ, ẩm mốc	1
Giấy vs ko tốt	1
Thang máy không ổn định, không có chổ đậu xe riêng, cách âm phòng không tốt.	1
Phòng có mùi lạ, rất khó ngửi. Nhân viên ko nhiệt tình hỗ trợ, chỉ chăm chăm bán thêm các tour ngoài cho khách đến du lịch.	1
wifi cực tệ, có sóng mà bắt không được	1
Hành lang quá nhỏ. phòng quá ồn.	1
Thang máy hay bị lỗi. Còn lại rất tốt	1
Phòng nhỏ, cảm thấy không gian không được thoải mái.	1
nhân viên	1
Thịt dê nghe nói ngon, nhưng ăn chưa hợp khaút vị nên....CÁc món khác giá cả phải chăn.	1
Đối diện ga tàu nên khó ngủ vì tiếng ồn	1
Không có dịch vụ đưa đón, Giá phòng chưa bao gồm ăn sáng. Thời gian thuê xe máy hơi khắc khe	1
Bữa sáng thật tệ.	1
Vị trí không được thuận lợi lắm	1
- KS không có máy phát điện. Hệ thống điện vô cùng kém. Vào buổi tối chỉ cử bảo vệ trực, không có ai giải quyết các khó khăn hay vấn đề của khách.- Bữa sáng theo kiểu chọn món nhưng lại không thông báo rõ với khách hàng. Chất lượng bữa sáng vô cùng tệ.- Đường vào KS không hề có bãi đậu xe, lối đi vào xa, khó khăn vất vả, không thích hợp với gia đình có con nhỏ hoặc có hành lý. - Không có bãi đậu xe hơi, phải gửi xe ở nhà dân. Từ đường Nguyễn Đình Chiểu vào đến KS gần 1km, dốc cao, đường vô cùng hẹp lại bị các hộ dân lấn chiếm nên chỉ thích hợp đi xe máy. - Từ KS ra biển xa, khó đi. - Hồ bơi không có khăn tắm cho khách, k có nhân viên phục vụ. Trà đá 20k/ ly, bánh mì 1 ổ 15k. Cách bày trí hồ bơi rất bất tiện cho khách có nhu cầu bơi lội.** Tóm lại, rất tệ, từ cách quản lý - phục vụ... Không chăm sóc khách hàng. Không bao giờ đến lần 2.	1
Đường lên ks xa , gồ ghề , dốc cao , xa so với mặt đường, khó đi , wifi ơ trong phòng kém , ko bắt được, nên phải ra bể bơi , chỗ ăn và tắm mới có wifi , nên rất bất tiện .	1
Đi từ resort ra biển xa,leo dốc mệt, ăn sáng gọi món chứ không phải buffe	1
Không có chổ đậu xe, đường vào quá nhỏ xe hơi vô không được, cách biển xa, không thích hợp cho gia đình có người lớn và trẻ nhỏ	1
Không có bãi đậu oto	1
Uwifi kém đường ra biển xa	1
Blanket(men dap) kha mong, leaking on top, khong co do an khuya gan ks, khong co dich vu cho thue xe may.	1
Không có dịch vụ ăn uống trong phòng	1
Ăn sáng không nên dùng phở gói hay mì gói :D	1
Cần cải thiện thêm đồ ăn sáng là ổn.	1
tấm phản đặt đệm bị to hơnđệm nên khách hay bị vấp vào thành tấm phản 	1
Chúng tôi không thích đệm mềm. Phòng tắm không có mũ tắm và dao cạo râu.	1
Đồ ăn sáng	1
Nhà vệ sinh gió lùa từ cửa sổ. Bữa sáng tạm được	1
2 mặt tiền của đường nhỏ, gần công trường thi công nên rất ồn	1
Nệm giường hơi êm quá, nằm lún người	1
Remote máy lạnh hư, vị trí máy lạnh chưa phù hợp	1
Có muỗi và bị mất điện	1
1. Phòng ốc không đúng như trong ảnh minh họa. 2. Phục vụ kém. Khi tôi đến nhận phòng là 12h trưa, phòng cũ vẫn chưa dọn xong. Tôi để đồ ở đó để đi ăn, dặn dọn phòng sớm, khoảng nửa tiếng tôi về. 1h sau tôi về tới nơi và phòng vẫn chưa hề được dọn. Lí do đưa ra không thể chấp nhận được : Nhân viên dọn từ tầng trên xuống dưới và chưa đến phòng của chúng tôi. Sau khi hối thúc lễ tân 2-3 lần thì cuối cùng tôi cũng được dọn phòng.	1
mình là con gái mà phòng lại thiếu gương T.T	1
1/Wifi trong phong con yeu 2/Dien tich phong , tien nghi khong giong nhu booking.com  mo ta.	1
Bữa sáng không phong phú. Nệm chất lượng kém nên đau lưng	1
wifi yếu, không có tủ riêng đựng đồ cá nhân, không có máy sấy tóc...	1
May lanh yeu, qua nong, nem nam dau lung	1
Giường nệm hơi mềm, nằm đau lưng. Tivi ko xem được.	1
Ở đây nhiều muỗi quá. Nên trồng cây sả hoặc để hương muỗi trong phòng cho khách sử dụng.	1
Tuy nhiên đệm không được tốt lắm, nhưng chúng tôi cũng vẫn rất hài lòng về kỳ nghỉ này	1
Món ăn sáng VN chưa ngon	1
Quá đơn sơ ,thiếu ánh sáng	1
Đồ ăn chưa được ngon lắm	1
đường chỉ dẫn vào khách sạn không rõ ràng	1
Khu nghỉ quá tồi, không đáng tiền đã bỏ ra, đi nghỉ nhưng thêm bực mình. Không biết lấy tiêu chí gì để đánh giá khu nghỉ đạt 3*	1
Ăn sáng.	1
Xe đạp thay các loại tốt hơn. Nén có bản đồ giới thiệu các điểm thăm quan du lịch xung quanh. Chỗ quay đầu xe ô tô thuận tiện hơn. Biển chỉ dẫn đường vào to đẹp hơn	1
Phục vụ kém	1
Nếu nơi này có thêm hồ bơi nữa thì quá hoàn hảo!😋	1
Đường hơi khó vào.	1
Ngày đầu: đặt fòng 1giường-2ng nhưng KS giao fòng 2giường-3ng, mình hỏi thì KS trả lời hết fòng, ở fòng lớn thêm có 50k thôi, mình giải thích đã đặt trên Booking, sau 1 hồi mới thôi và lên fòng, hỡi ôi, tủ lạnh ko hoạt động. haizNgày trả fòng: vì lý do sức khỏe nên muốn nghỉ thêm đến 14h, KS nói phụ thu 50k/2h (ngoài sức tưởng tượng, hơn cả ở Vũng Tàu-nổi tiếng chặt chém). quyết định trả phòng, và KS yêu cầu trả 250k. lại tiếp tục giải thích chuyện giá cả đặt trên booking. sau đó mới thu đúng số tiền, thái độ cực kỳ khó chịu, ko chào hỏi khách 1 lờiNói chung, sẽ ko quay lại dù chỉ 1 lần!	1
Giá cả hơi mắc	1
Phòng đông khách check out muộn đợi mãi mới có phòng	1
diện tích phòng hơi nhỏ	1
Toilet nếu có thiết kế đẹp hơn thì sẽ hoàn hảo hơn nữa. Và khách sạn này đáng giá hơn 3* mà họ có rất nhiều.	1
có rất nhiều ruồi xung quanh. Lots of flies at restaurant. Nước hồ bơi chưa sạch.	1
Nên trang bị thêm thùng rác đặt trước mỗi phòng	1
Bữa ăn sáng nghèo nàn, ít lựa  chọn dù khách rất đông	1
Khong co phục vu do an tai phong!😅	1
Nếu muốn mua sắm phải đi hơi xa	1
An sang khong ngon	1
Khách sạn không phục vụ bữa sáng.	1
Từ trung tâm phải đi qua 1 đoạn khá dốc để đi xuống	1
Ko có máy nước nóng	1
Location is quite far to ancient and the rate is quite high for this facility	1
Giường đôi ở phòng mình kêu ọp ẹp khó chịu ....	1
Phòng cũ, có mùi mốc	1
Gần đường nên khá ồn + phòng nhỏ, bí	1
xa khu phố cổ	1
xa khu trung tâm, 2km không phải là gần. có lẽ hơn 2km	1
phòng nhỏ hơn so với hình minh họa	1
ồn ào	1
xa trung tâm	1
Đồ ăn sáng rất tệ, phòng cách âm không tốt. Buổi sáng đang ở trong phòng thì nhân viên dọn phòng tự ý mở cửa đi vào trong khi không hề có yêu cầu và chưa check out.	1
Thuc an sáng khong ngon	1
Nhà vệ sinh hơi nặng mùi	1
Nhân viên chưa thực sự chuyên nghiệp, phòng tắm nhiều thiết bị xuống cấp	1
Website booking.com nên check lại việc confirm booking của khách hàng. Chấp nhận việc thanh toán trước nhưng phải đảm bảo kết quả booking confirmation	1
Thang máy quá nhỏ. Ăn sáng phải đi xa.	1
Khi dat phong chung toi co yeu cau tang thap nhung khi nhan phong ho bao chi cung cap cho booking moi ngsy 5 phong toi nhat va tren cao het ( tang 5 )	1
Khách đôi nên bố trí và chừa phòng đúng theo đã đặt chỗ	1
không có điều gì là không thích	1
Nội thất , chăn mền trong phòng quá cũ.	1
Bi cheo keo	1
Phòng chỉ có 1 ổ cắm điện, nếu dùng quạt thì không thể sạc điện thoại	1
Buổi tối ngủ có muỗi, đường đi hơi khó khăn :(	1
Nem giuong con boc nilong gay bat tien va nong	1
Các thiết bị trong phòng phát âm thanh to, có thể do đã được trang bị từ lâu	1
Phòng trần thấp, muỗi nhiều, hồ bơi cũ ,nước không sạch. Ăn sáng ít không đa dạng. Phục vụ phòng chưa được tốt	1
Không có phòng để tài xé nghỉ, gia đình phải thuê riêng ở khách sạn khác dẫn đến bất tiện mà tốn thêm tiền.Bữa ăn sáng không phong phú, chưa xứng tầm 4 sao.	1
giá hơi cao, phòng nằm phía bên đồi, không có tầm nhìn. Đồ ăn sáng hơi dở.	1
Mạng Wifi rất yếu	1
Khách sạn chưa thực hiện đúng như trong cam kết giao dịch qua booking.com	1
Bể bơi chật, wifi tệ, dịch vụ bình thường	1
khu nhà nghỉ phía núi phải qua đường, nguy hiểm.	1
Wifi chưa được tốt, chập chờn	1
điều hòa mát rất chậm	1
Lễ tân khách sạn ko nhiệt tình lắm, ko support cus chu đáo. lúc ở mình gặp 2 lễ tân. một cô rất ok, một cô nói chuyện rất cay cú. chac co nguoi nay nguoi nọ :)	1
Phòng có mùi ẩm, không thơm	1
Bữa ăn sáng cần thêm nhiều món hơn	1
Chăn mền quá dơ, ẩm mốc, hôi.. Phòng đã cũ xuống cấp	1
Đặt chỗ fong giường đôi nhưng thực tế là 2 giường đơn ghép lại nên ko thực sự thoải mái khi ngủ	1
wifi yếu,phòng hơi nhỏ	1
Trong phòng không để sẵn nước uống. Giường và gối không được thoải mái. Không có chăn, chỉ có tấm ga mỏng bọc đệm. Tối ngủ bật điều hòa bị lạnh.	1
Toilet hơi xuống cấp, không có máy nước nóng. Nếu như được nâng cấp lại thì rất tốt	1
Không có bữa ăn sáng	1
Phòng hơi bé và bí. Cửa sổ bị kêu	1
Trong phòng không có gương, ngoại trừ trong phòng tắm. Nên hơi bất tiện cho phụ nữ	1
Khong co .	1
Luợc trong bộ đồ dùng đã được sử dụng, có lẽ nhân viên đã quên kiểm tra.	1
No parking lot	1
Chỉ 1 bất lợi nhỏ: Phòng tắm gần ngay cửa ra vào, không có cửa riêng, chỉ có tấm màn che, hơi bất tiện. Hơn nữa, nước sẽ bị bắn ra ngoài vì không có phần ngăn riêng.Tuy nhiên, sẽ không có vấn đề gì nếu muốn riêng tư.	1
Cách âm không tốt lắm	1
Toilet phòng mình vòi nước nóng chỉ hơi hơi ấm, đi mùa lạnh chắc lạnh teo luôn. mình đi lúc ngày nắng nóng thì ko sao. Tuy nhien toilet rộng rãi và sạch đẹp.	1
Wifi thường xuyên không kết nối được.	1
Không có	1
Nếu có ban công thì tuyệt vời	1
Thiếu một số tiện nghi như bàn chải, kem đánh răng, dầu gội, nuơc uống, tivi, tủ lạnh	1
Mình đặt phòng cho đối tác của công ty ở nên cần hóa đơn để thanh toán với công tyVô cùng rắc rối về việc xuất hóa đơn dù đã tick vào box xuất hóa đơn khi đặt phòng.Khi mình hỏi để cung cấp thông tin xuất hóa đơn các bạn ý nói là không xuất nếu đặt qua booking trong khi trong giá phòng đã có bao gồm VAT.Liên hệ lại với booking thì booking có trả lời là khách sạn phải xuất, và có gửi mail xác nhận lại khách sạn đã xuất hóa đơn. Gọi điện cho khach sạn để kiểm tra xem hóa đơn đâu lại bảo là không biết. Các bộ phận hoàn toàn không có liên hệ với nhau. Cảm thấy khách sạn đang coi thường khách đặt từ các trang kiểu như booking.comĐây không phải lần đầu tiên mình đặt trên booking.com hay agoda, nhưng đây là lần đầu tiên có khách sạn trong Việt Nam việc xuất hóa đơn lại bị từ chối và gặp rắc rối thế này.Tất cả các khách sạn khác mình từng đặt đều sẵn sàng xuất hóa đơn theo yêu cầu của khách.	1
Thieu cho dau o to	1
Khong thich di an o via he vi rat so khong an toan ve sinh thuc pham	1
Không có gì không hài lòng tại đây	1
Mình ở 2 ngày nhưng ngày thứ 2 không dọn phòng, mình có nhắc xin dụng cụ vệ sinh nhưng vẫn không thấy mang bàn chải & kem đánh răng, dầu gội... Chỉ cần khắc phục xíu thì sẽ hài lòng hoàn toàn.	1
May lanh k dc lanh cho lam phai dung them quat.	1
toilet không có xà phòng rửa tay.không có bàn chải đánh răng+ kem	1
Gần bệnh viện	1
2 ngày đầu tiên bị bad smell, ks nên check phòng trước khi khách hàng check-in.	1
Nhà tắm có mùi	1
Thang may hoat dong khong smothly.	1
thái độ phục vụ của nhân viên kém, đăng lên booking 1 kiểu,đòi giá 1 kiểu,thủ tục lằng nhằng	1
Thang máy hỏng không được chữa kịp thời.	1
