reviews;sentiment
Lễ tân và phục vụ khá thân thiện, vị trí không quá xa trung tâm nhưng vẫn khá tiện đi lại, phòng ốc ở cũng thoải mái & sạch sẽThe staff was quite friendly, the location is very nice - not very far from city center but still close to other attraction, and the interior was comfortable & clean enough.;1
Khách sạn ngay đối diện biển nên rất tiện cho việc đi chơi, có điều không phải trung tâm nên cũng hơi không tiện lắm cho việc đi tắm;1
Phòng sạch sẽ , view đẹp nhìn ra biển , thích hợp cho những ai thích sự yên tĩnh .;1
Vị trí ngay bờ biển, thuận tiện cho tắm biển mà không hề đông đúc, cảm giác rất tuyệt vời. Phòng sạch sẽ và mới. Bữa sáng rất ngon, dù đặt phòng không kèm bữa sáng nhưng vẫn được miễn phí một bữa sáng trong kỳ nghỉ tại đây. Giá thuê xe máy hợp lý. Đặc biệt rất quý mến chú bảo vệ tại khách sạn, luôn nở nụ cười hiền hậu và tận tình giúp đỡ gia đình tôi. Xin gửi lời cảm ơn chú rất nhiều, cũng như các bạn lễ tân phục vụ dễ thương!;1
- Tạo cho khách không khí tự do, thoải mái.- Khach san gần biển, phòng sạch sẽ.;1
nhân viên phục vụ nhiệt tình thân thiệnview hướng ra biển đẹpcó cho thuê xe máygần biểnGần trung tâm;1
Reception co view ra bien dep,ke ben co cac quan an hai san ngon nhu be man,chum...;1
Bữa sáng tốt. Phục vụ thân thiện;1
Gần biển, thuận tiện cho việc tắm biển và ngắm cảnh. Chú bảo vệ rất thân thiện và nhiệt tình;1
Cho check-in sớm. Ăn sáng ngon. Sát biển;1
Nếu đi vào mùa du lịch biển chắc chắn vị trí tôt và giá rất phải chăng;1
Lobby của khách sạn khá dễ thươngPhòng ngủ cũng thoải mái, sạch sẽNhân viên nhiệt tình, hiền lành;1
Thiết kế;1
Nội thất sang trọng đẹp;1
Địa điểm phù hợp du lịch balo, gần bờ hồ, phố cổ;1
khách sạn có vị trí thuận lợi;1
nhân viên nhiệt tình;1
Khách sạn nằm ngay phố tây Tạ Hiện, trung tâm phố cổ, thuận tiện đến các điểm du lịch;1
Nhân viên dễ thương;1
Nhân viên phục vụ ân cần ,sạch sẽ-;1
Không có gì để thích;1
Trung tâm phố cổ, giá ổn.;1
Vị trí tiện đi lại, không quá gần trung tâm nhưng đi taxi cũng không tốn lắm.Hồ bơi rất đẹp và sạch sẽ.Giá cả hợp lý và khung cảnh đẹp.Có ăn sáng;1
Khong gian thiet ke cua KS;1
Phòng rộng, sạch sẽ;1
Nhân viên nhiệt tình, chu đáo, phòng chúng tôi được nâng cấp hạng phòng nên thoải mái hơn phòng Superior.;1
Phòng nghỉ đẹp, sạch và thoáng, bể bơi sạch đẹp, nhân viên lễ tân rất nhiệt tình, phục vụ ăn sáng chu đáo;1
Nhân viên service rất nhiệt tình và hoà đồng. Chắc chắn lần sau đến Hội An sẽ chọn Salute làm nơi nghĩ dưỡng .;1
view bể bơi ấn tượng;1
Giường rộng rãi thoải máiNhà vệ sinh sạch sẽ;1
Phòng sạch đẹp;1
Mọi thứ đều hoàn hảo;1
Trang trí phòng đẹp;1
Tuyet voi. Phong dep sach se. Nhan vien rat tot. Gia rat tot cho hotel 3sao. Qua tuyet.;1
Khách đặt phòng 7h hẹn 12h mới có khách hủy ko dat thì lại trừ vào the của khách đó là cách phục vụ tốt đó sao? Moi tiền khách 1 cách trắng trợn trò lừa cho ai coi chữ tin;1
Gia ca hop ly . Ho boi tuy khong lon nhung thich hop voi gia dinh co con nho va cung la noi co the to chuc cac sinh hoat nhom trung binh . Sach se . Thuc an tuong doi vua mieng , gia ca phai chang .;1
Phòng nghỉ khá ổn, tiện nghi đầy đủ, có phục vụ bữa sáng. Có hồ bơi.;1
Bữa sáng buffect ngon, miễn phí;1
tôi rất thích khách sạn này vì sự sang trọng . thái độ phục vụ của nhân viên khá tốt , .vị trí thuận lợi . bạn sẽ có kỳ nghĩ tuyệt vời tại đây.. tôi khuyên mọi người đến đây;1
phong sach se;1
Co ho boi va co co cho de xe hoi;1
Mới, gần biển;1
Nha hang an sach se gia ca re va ngon;1
Mình thích mọi thứ ở đây! Không có gì phải chê trách hết!!! Mình rất rất thích luôn - Đồ ăn sáng ngon, nhân viên dễ thương từ lễ tân đến  anh bảo vệ, cô dọn phòng. Mình bị hư xe và đúng 15 phút là nhân viên ra đến để support ngay!;1
Khách sạn rất xinh xắn, dễ thương, có view ra bờ sông rất đẹp và yên tĩnh. Thức ăn sáng chọn lọc, ngon miệng, nhân viên niềm nở và rất chu đáo, nhiệt tình.;1
Chúng tôi rất hài lòng với Hội An Sun River. Địa điểm cách phố cổ 1km, rất yên tĩnh và phù hợp với những người thích có không gian riêng, đồng thời rất dễ dàng để đi vào khu trung tâm bằng xe đạp miễn phí của khách sạn. Nhân viên phục vụ nhiệt tình, niềm nở. Phòng sạch sẽ, hướng ra sông, thoáng và nhiều ánh sáng, không khí trong lành. Đặc biệt hồ bơi khách sạn rất đẹp và mát, không đông đúc mà lúc nào cũng có từ 2-3 du khách bơi hoặc nằm đọc sách phơi nắng. Giá cả từ 600-800-1tr... phù hợp với đối tượng nghỉ dưỡng. Quay lại Hội An chúng tôi chắc chắn sẽ nghỉ ở Hội An Sun River.;1
Khach san co view phia truoc ra song kha dep. phong sach se;1
Có thể đi bộ ra khu phố cổ.;1
Nhân viên thân thiện, nhiệt tình. Khách sạn đẹp.;1
Khách sạn;1
Bể bơi;1
Phong cảnh thoáng đãng;1
Đồ ăn ngon , giá rẻ;1
khách sạn sạch sẽ, nội thất đẹp, nhân viên nhiệt tình chu đáo.;1
Cảnh quan và sự phục vụ của khách sạn rất tuyệt;1
Phục vụ nhiệt tình, thân thiện, phòng ở sạch sẽ.;1
Không gian phòng;1
Chỗ ở thoải mái, phòng rộng sạch sẽ gần biển tất cả nhân viên đều dễ thương, thân thiện.Dọn phòng đều đặn và rất sạch sẽ, phòng tắm gương, giường to rất êm ái và thoải mái.;1
Khách sạn sạch sẽ, không gian vừa đủ cho 2 người, vị trí gần biển.Nhân viên  nhẹ nhàng, dễ mến, nhất là 2 bác bảo vệ gần gũi :PSẽ lại book tiếp nếu có dịp, và giới thiệu người quen.;1
Phòng sạch sẽ, đang khuyến mại nên giá rẻ.;1
Khách sạn khá sạch sẽ, nhân viên nhiệt tình thân thiện, gần biển Phạm Văn Đồng có thể đi bộ ra biển được, wifi tốt, giá giặt là khá rẻ. Điểm trừ là không có máy sấy tóc trong phòng.;1
Nội Thất và kết cấu phòng của toàn Khách Sạn làm tôi ưng ý nhất, Sạch sẽ, ấm cúng và sang trọng, vượt chi tiêu của tôi khi Dáng Hạ Hotel chỉ mới là khách sạn cấp 1 sao.;1
phòng ốc sạch sẽ, tiện nghi tốt, thái độ nhân viên niềm nở;1
Khách sạn gọn gàng sạch đẹp, yên tĩnh, nhân viên thân thiện, tôi ưng ý, sẽ còn quay trở lại;1
Khách sạn nhỏ xinh xắn, sạch sẽ, từ cô chủ tới bác bảo vệ đều rất thân thiện, nhiệt tình và chu đáo.;1
- ve con nguoi: nhan vien bao ve, nhan vien le tan va nhan vien don phong de rat vui ve va nhiet tinh voi khach.- ve khach san: tien nghi day du, dien tich phong tuy ko lon lam nhung cung rat thoai mai va dep. - neu nhung chuyen di tiep theo toi se chon tiep dich cu noi day cua Dang Ha;1
Nhân viên dễ thương nhiệt tình;1
sạch sẽ, nệm rất êm và rộng;1
Chủ KS tốt, thân thiện;1
Gần biển, tiện nghi đầy đủ, phòng sạch sẽ thoáng mát, nhân viên nhiệt tình;1
Phòng sạch sẽ. Đồ đều rất mới;1
Khách sạn nhỏ nhưng phục vụ khá chu đáo, mọi dịch vụ và tiện nghi đều ổn, nv  nhiệt tình thân thiện;1
Ks rat sach se, gia ca hop ly, nhan vien rat nhiet tinh va de thuong.;1
Sạch sẽ;1
Nhân viên phục vụ lịch sự và chu đáo;1
Chủ nhà và nhân viên rất vui vẻ và nhiệt tình :);1
Mọi thứ đều tốt;1
Vị trí tốt. Phòng đẹp và tiện nghi.;1
Phòng sạch sẽ, tiện nghi đầy đủ;1
Vui vẻ!;1
Chủ và nhân viên khách sạn vui vẻ, nhiệt tình tư vấn hướng dẫn;1
Vị trí khách sạn tốt, ra biển hay vào trung tâm đều dễ.View nhìn ra biển, phòng lúc nào cũng lông gió.Có mấy bạn nữ tiếp tân dễ thương.;1
Mọi thứ đều tốt từ lễ tân đến phục vụ phòng, phòng sạch sẽ ngăn nắp, nếu có điều kiện tôi sẽ tiếp tục chọn khách sạn.;1
Phòng mới và sạch sẽ,nhân viên vui vẻ, nhiệt tình.;1
Căn hộ sạch sẽ, tiện nghi, gần biển, nhân viên lịch sự chuyên nghiệp và nhiệt tình;1
Phòng sạch đẹp, thiết bị chất lượng cao;1
nhân viên lễ tân và bảo vệ nhiệt tình, niềm nở, nhiệt tình và chu đáo;1
Phòng đẹp, sạch sẽ, thoáng mát. Bếp nấu tiện nghi, thuận lợi làm bữa ăn cho em bé và gia đình. Nhân viên thân thiện, luôn chào cười. Cảm giác thoải mái như ở nhà.;1
Nhan vien than thien, phong rat sach, do dung nha bep va các thiết bi khac day du va rat tot. Se ghe lai va gioi thieu cho ban be.;1
Thân thiện;1
Nhan vien nhiet tinh. Than thien;1
khách sạn ở vị trí rất thuận tiện, ngay bãi biển. Các phòng và căn hộ rộng rãi, đầy đủ tiện nghi. Đội ngũ nhân viên dễ mến, nhiệt tình.;1
Đội ngũ nhân viên nhiệt tình chu đáo;1
Khách sạn mới, phòng rộng rãi, trang bị tiện nghi hiện đại, sát bãi tắm view ra biển, sạch sẽ, nhân viên phục vụ nhiệt tình, chuyên nghiệp;1
phòng tốt, view đẹp, gần biển,phù hợp với gia đình, nhóm đông người.;1
nhân viên nhiệt tình và thân thiện. Cảm ơn đã cho toi 1 kỳ nghỉ tốt đẹp;1
Bai bien Da nang that dep;1
Bãi tắm và phòng ngủ;1
Nhân viên luôn đáp ứng kịp thời nhu cầu của khách , thân thiện và chuyên nghiệp .;1
Căn hộ đầy đủ tiện nghi, nhân viên thân thiện, rất sạch sẽ, nội thất rất bắt mắt;1
Gần chợ, gần phố cổ, đi lại thuận tiện.;1
Dịch vụ tốt, phòng sạch sẽ tiện nghi, không gian yên tĩnh thoáng mát;1
Bể bơi rất sạch và đẹp, nếu quay trở lại tôi vẫn sẽ đến nghỉ tại đây;1
Hồ bơi nước sạch.;1
Ngay bờ sông, khung cảnh đẹp. Gần chợ, phố đi bộ đêm;1
Cảnh quan đẹp,  có vườn và sát bờ sông;1
Không gian yên tĩnh;1
Toi song o Uc. Toi ve Danang vua cong viec vua di choi voi vo con.Toi da o nhieu ks. Vo con toi thich cach phuc vu khach san nay. Rat hai long.We come from Australia. Its a busuness and holyday trip in Danang. We have been in many hotels. My family like the services from MT Galaxy. They are well trained and prrofessional. Its worth to stay at MT.Thanks the  MT's team. See you again.;1
Buổi sáng ngon, nhân viên viên nhà hàng phục vụ chu đáo. Phòng ốc sạch sẽ, tiện nghi;1
Khách sạn mới, nội thất hiện đại. Phòng đẹp, view đẹp. Sảnh ăn sáng ở tầng trệt rất rộng rãi và đẹp. Wifi mạnh. Nhân viên phục vụ tốt.;1
Phòng deluxe view đẹp, thức ăn rẻ, ăn sáng nhiều món. Nhân viên cũng được;1
Bữa sáng ngon;1
Bữa sáng ngon , phòng đẹp .;1
Sach se;1
Giá tiền hợp lý, dịch vụ chất lượng, thái độ nhiệt tình;1
Cách phục vụ và dịch vụ;1
Chổ nghĩ sạch sẽ, gần phố cổ, nhân viên phục vụ tôt.dd;1
Gia đình thân thiện, chất lượng dịch vụ tốt, rất gần phố cổ.;1
Nice staffs,new furnitures, hotel is near the beach & surrounded by convenience stores,restaurantsThey let us check in earlier when the room was available;1
Bữa sáng ít món nấu ăn ko ngon mới 6h sáng mà thức ăn đã nguội;1
Mọi thứ rất tốt, tạo cho tôi một chuyến đi nghỉ thật tuyệt vời.;1
Nhân viên rất thân thiện.;1
Phòng ốc ở rất thoải máiBữa sáng nhiều món ăn;1
Vị trí địa điểm của khách sạn rất thuận lợi để đi đến các địa điểm vui chơi, ăn uống!;1
Thật tuyệt vời!!!;1
bể bơi, đi lại thuận tiện, sạch sẽ, nhân viên nhiệt tình hỗ trợ đặt city tuor , và các dịch vụ trong ks;1
phòng có view tốt, vị trí khách sạn thuận tiện;1
mình hoàn toàn cảm thấy thoải mải khi nghỉ ngơi tại khách sạn.;1
Thoải mái;1
Tat ca: dia diem, co so vat chat, nhan vien.. moi thu tuyet voi!;1
Nhân viên chu đáo vui vẻ;1
Nhân viên thân thiện;1
Dịch vụ phòng;1
Nhân viên rất nhiệt tình, phòng và đồ dùng sạch sẽ. Là chỗ đáng để nghỉ lại khi du lịch Nha Trang;1
Tôi đã nghỉ dưỡng tại khách sạn 1 lần vào năm ngoái. Tôi vô cùng hài lòng với dịch vụ tại đây. Nhân viên rất thân thiện, bữa ăn sáng nhiều lựa chọn và giá cả ok.;1
bua  diem Tam,phuong ngu;1
Bữa sáng ngon. Hồ bơi sạch. Phòng đẹp, có máy điều hòa tốt;1
Thoải mái, tiện nghi;1
Nhân viên thân thiện;1
Vị trí, nhân viên thân thiện , nhiệt tình, tiện nghi;1
Gia hop ly;1
Nhân viên nhiệt tình, dễ thương. Khách sạn mới, sạch sẽ.;1
Nhân viên thân thiện, vị trí đẹp, phù hợp đối với các gia đình đi du lịch có trẻ nhỏ, chưa tắm biển được.;1
Bữa sáng ngon tuyệt. Khách sạn rất đẹp và chu đáo.;1
Good all;1
Thức ăn cực kì ngon. Nhân viên thân thiệt và nhiệt tình.;1
Vị trí khách sạn và tiện nghi phòng;1
Tất cả đều ok duy chỉ có sảnh chưa đc mát mẻ nên có thể sẽ kg giữ chân đc khách làm việc trong ks;1
Ks đẹp. Thuận tiện cho viêc đi lại nhân viên thân thiện;1
Vị trí tốt, phòng đẹp, các nhân viên lễ tân buổi tối rất dễ thương và nhiệt tình với khách;1
Giường thoải mái, nhìn chung sạch sẽ. Vị trí thuận tiện đi lại, xung quanh rất nhiều điểm ăn uống. Đi bộ ra biển khá thuận tiện, cách biển vài phút đi bộ. Nhìn chung là ok. Tuy có hơi ngạc nhiên là khi đặt phòng thấy giá niêm yết là bao gồm ăn sáng nhưng khi đặt xong thì kết quả là giá ko bao gồm ăn sáng. Mặc dù mua phiếu ăn sáng chỉ 100k thôi nhưng cách mua bán vẫn chưa rõ ràng, dễ làm mất điểm. Ko biết sự ko rõ ràng này thuộc về phía KS hay phía booking.com nhưng đó là điều mà cả 2 đơn vị nên lưu ý.;1
Bữa sáng ok,phòng thoáng ,sạch sẽ,địa điểm tương đối thuận tiện.;1
Phòng đẹp. Nhà hàng nấu ăn khá ngon, giá cả hợp lý. Xung quanh có nhiều quán cơm.;1
Mặc dù khách sạn không đối diện trực tiếp biển nhưng khách sạn tạo được không gian trên cao để khách có thể ngắm view biển. Nhân viên rất vui vẽ và nhiệt tình. Sẽ giới thiệu bạn bè về Song Công.;1
Tương đối gần biển;1
yên tĩnh;1
Phòng rộng rãi, sạch sẽ. Khách sạn up lên phòng suite cho chúng tôi miễn phí.Nhân viên nhiệt tình;1
Khách sạn ở vị trí đẹp, thuận tiện. Đồ ăn phong phú và hấp dẫn;1
Khách sạn đã set up phòng theo yêu cầu riêng và nâng hạng miễn phí cho chúng tôi (từ superior lên deluxe), chúng tôi rất cảm ơn về điều đó. ngoài ra khách sạn cũng đã hỗ trợ nhiệt tình trong việc hâm nóng thức ăn mà khách mang theo.;1
Sông Công là một khách sạn tiện nghi, rất tiện đi biển ~3p. Chất lượng phòng tốt, cơ sở vật chất đáng đồng tiền. Mình ở phòng Suite, rộng rãi, nội thất chất lượng tốt.Nhân viên có sự thăm hỏi chu đáo sau chuyến điĐồ biển ở quán Bà Thôi1 thì tuyệt ngon!Có 1 gia đình nuôi chim Yến ở khu trước mặt khách sạn, có thể mua yến sào tận nơi Mình sẽ quay lại trong vài tháng tới.;1
Khách sạn yên tĩnh sạch sẽ, nhân viên phục vụ nhiệt tình.;1
Phòng đẹp, tiện nghi đầy đủ, thoáng mát;1
Phòng được , sạch sẽ,  giường ngủ thoải mái.;1
Phòng sạch. Hành lang rộng rãi. Em bé chạy chơi thoải mái;1
Nhân viên hành lý rất chu đáo, cẩn thận, nhiệt tình.;1
Chúng tôi đến nhưng xếp phòng hơi muộn, tuy nhiên Sông Công đã ưu tiên đổi cho chúng tôi phòng cao cấp hơn để chúng tôi không phải đợi lâu. Cảm ơn Sông Công.;1
minh book 3 phong, 2 ngay. Minh muon check out 1 phong tre den 6g chieu, quan ly khach san dong y va khong charge them tien, co le la de den bu luc den check in, thang may bi hu do bao, ca nha phai leo thang bo len tang 9 va 11. It is fair.;1
View từ cửa sổ rất đẹp, phòng ốc sạch sẽ, thoải mái, gần biển.;1
Qúa tuyệt vời luôn. Tôi đặt phòng double cho hai mẹ con, đến check in khách sạn có lẽ hết phòng nên nâng hạng miễn phí cho hai mẹ con lên phòng SUIT, 65m2 rông thênh thang. Qúa may mắn. Cám ơn Khách sạn!;1
Khách sạn gần bãi biển, chỉ cách 2' đi bộ, đi lại rất thuận tiện. Nhân viên nhiệt tình, thân thiện.;1
nhân viên thân thiện , khách sạn sạch đẹp , gần biển;1
Đà Nẵng rất đẹp, là nơi đáng để đến. Tôi sẽ còn quay lại.;1
Khách sạn khá đẹp sạch sẽ;1
Phòng quả thực rất rộng, thoáng và rất sạch sẽ, tiện nghi đầy đủ, đồ nội thất còn mới tinh và thiết kế khá hợp lý, không bị chật chội và bí như một số phòng ks khác. Nhân viên khách sạn rất nhiệt tình giúp đỡ khách nghỉ;1
Khách sạn nằm ở vị trí gần bãi biển nên rất thuận tiện khi muốn đi dạo hay tắm biển. Phòng ốc sạch sẽ, view đẹp. Ấn tượng nhất là sự chu đáo và nhiệt tình của bộ phận lễ tân, đặc biệt là anh Trường, trưởng bộ phận. Hai vo chồng đc lựa chọn phòng view đẹp voi gia hop ly, tư vấn chỗ ăn chơi và mang thuốc lên tận phòng cho vì anh trưởng bộ phận tinh ý thấy mình đau chân. Hức, cảm động nhất vụ này.;1
Bữa sáng thiếu sữa tươi, nên bổ sung;1
Bữa sáng đồ ăn phong phú, nhân viên nhiệt tình;1
vệ sinh, phục vụ rất tốt;1
Vị trí gần biển,xung quanh có nhiều hàng ăn cũng như quán cà phê,rất tiện.;1
Phong tam dep,sach se. Dia diem thuan loi, nhan vien phuc vu than thien.;1
Khách sạn gần biển,view đép,gia cả phù hợp!!!;1
Sạch sẽ;1
Bữa sáng rất ngon, nhan vien rất  nhiệt tình;1
Nhân viên nhiệt tình;1
Nhân viên phục vụ + phòng sạch sẽ, tiện nghi;1
Phòng ở thoải mái rộng rãi;1
Phòng ốc sạch sẽ , dịch vụ chu đáo , nhân viên thân thiện , nhiệt tình . Đáng giá tiền.;1
Khách sạn tiện nghi, sạch, nhân viên vui vẻ;1
Thoải mái, sạch sẽ , tiện nghi;1
Phòng tiện nghi, rộng rãi, sạch sẽ;1
Giá hợp lý;1
Bữa sáng ngon, phong phú! nơi ở rộng rãi, thoải mái! phục vụ phòng sạch sẽ;1
Tạm chấp nhận được giá cả;1
Toi thich vi TRI cua khach san;1
Gan bien va rat thuan tien di lai;1
Ko có gì để chê;1
Địa điểm khách sạn rất tốt.;1
Vị trí tốt;1
Ăn sáng tạm ổn,phòng rộng thoáng;1
Gan biển. Gan các nha hang hai san;1
Khách sạn nằm cạnh biển vị trí đẹp và dễ tìm;1
Phòng rộng rãi;1
Tiep tan rát linh hoat.;1
Thoải mái, thân thiện;1
Khong co gi dac sac;1
Su Yen tinh;1
wifi chay rat tot, phong canh khach san dep;1
Chỗ ở sát biển, sạch sẽ.;1
Nhân viên vui vẻ;1
Khách sạn sạch sẽ, nhân viên nhiệt tình.;1
Mình thấy phòng rộng rãi và cũng ổn cho kì nghỉ cùng gia đình có con nhỏ. Chỉ tiếc ks không có hồ bơi.;1
Gần biển;1
Vi tri tuong doi gan bien;1
Vị trí ks thuận tiện cho việc đi lại;1
Nhân viên thân thiện, chăm sóc khách rất tốt, chúng tôi thật sự bị ấn tượng với nhân viên của khách sạn. Chắc chắn chúng tôi sẽ trở lại đây khi ghé Hội An.;1
Khách sạn sạch sẽ,nhân viên nhiệt tình và hiếu khách,giá cả thì quá tuyệt vời rất gần với khu phố cổ cách bãi biển cửa đại 3km,nói chung khách sạn là lựa chọn quá tuyệt vời đối với tôi,xin cảm ơn khách sạn!;1
Nhân viên nhẹ nhàng và dễ chịu. Dịch vụ thuê xe máy tiện lợi. Điều hòa xịn.;1
Phòng nghĩ tốt, vị trí yên tỉnh phù hợp cho người lớn tuổi.;1
Phòng nhỏ nhưng bày trí gọn gàng, hợp lí. Thái độ nhân viên khá nhiệt tình, bữa sáng đơn giản nhưng khá  ngon và no 😊;1
Bữa ăn sáng ở đây rất ngon. Nhân viên lịch sự, ân cần.;1
Hội an đẹp;1
Vị trí không quá xa. nhân viên niềm nở, phòng đẹp.;1
Ks ở tạm được, khá gần khu phố cổ;1
Nhân viên rất tuyệt vời, bữa sáng phục vụ tại phòng;1
Ở trung tâm thuận tiện di chuyển;1
KS gần trung tâm, đi tới Btexco hoặc đường hoa Nguyễn Huệ bằng taxi tiện.;1
Nhân viên hoà nhã, vui vẻ;1
Khach san phong nghi sach se, noi that moi, nhan vien nhiet tinh voi khach.;1
Bữa sang tuyệt vời. Ngon. Phục vụ cung rat chu đáo Rất tuyệt Tat ca phuc vu deu rat tuyệt;1
Thái độ phục vụ của nhân viên khách sạn Rất nhiệt tình và tỉ mỉ;1
Phòng đẹp,nhân viên nhiệt tình,rất thích samdi hotel;1
ks rat dep, nhan vien than thien, an tuong ve ky nghi tuyet voi;1
Chung toi thich phong cach cua nhan vien nhiet tinh va chu dao.Mau sac trang tri phong nha nhan sang trong va tien nghi;1
View đẹp, nhân viên thân thiện, tiện nghi phù hợp với kỳ nghỉ gia đình;1
Giường thoải mái View rất đẹp;1
Sach se , nhan vien lich su tan tinh;1
phòng đẹp, View ra biển rất đẹp;1
Nhan vien nhiet tinh, than thien.;1
Bữa sáng rất ngon. Tiện nghi ks và phong cách phục vụ rất tốt . Nhân viên luôn nhẹ nhàng và nhiệt tình . Bể bơi rất sạch sẽ . Chắc chắn tôi sẽ quay lại đây nếu có dịp;1
Khách sạn có hồ bơi, phòng tập gym. Bên cạnh đó khách sạn còn tổ chức đưa đón khách đi chơi phố cổ hoặc ra biển bằng xe miễn phí. Nếu muốn lang thang khám phá kcó thể sử dụng xe đạp của khách sạn miễn phí. Bữa ăn sáng phong phú và hợp khẩu vị.;1
Khách sạn mới, sạch sẽ, tiện nghi. Nhân viên thân thiện. Bữa ăn sáng nhiều chọn lựa. Cách phố cổ Hội An 10 phút đạp xe (taxi 25,000đ). Phù hợp cho một kỳ nghỉ duỡng.;1
Mùi hương tinh dầu trong phòng;1
Bữa sáng ngon, hồ bơi sạch sẽ, nhân viên phục vụ tốt.;1
Bữa sáng ngon. Phòng sạch và rộng.  Nhân viên phục vụ ân cần và chu đáo;1
không gian thoải mái, yên bình!;1
mọi thứ đúng theo ý đồ của mình;1
Nhân viên nhiệt tình;1
Bể bơi nước ấm rất ổn. Nhân viên thân thiện. Phòng sạch sẽ. Ăn sáng ok.;1
Thực sự yên tâm khi có con nhỏ đi cùng về sự chu đáo của khách sạn về bữa ăn cho trẻ ^^;1
Nhan vien phuc vu tan tinh va chu dao;1
Không gian tốt. Nhân viên thân thiện. Đồ ăn ngon.;1
on a tout aime personnel adorable;1
Nhân viên phục vụ rất chu đáoHồ bơi sạch sẽBuffet ngon;1
Phòng delux hướng ruộng lúa view đẹp, phòng rộng, tiện nghi đầy đủ và mới, phòng được chuẩn bị chu đáo. Ăn sáng ngon phù hợp với mức giá. Hồ bơi đẹp. Vị trí nằm ngay khúc sông trên đường ra biển cửa đại rất đẹp.;1
Rat hai long. Phong oc dep va sach se. Thai do nhan vien rat than thien va nhiet tinh. Khach san co cung cap xe bus len khu pho co, vo cung tien loi. Chac chan chung toi se quay lai trong dip toi.;1
Khách sạn có cho mượn xe đạp miễn phí, rất tiện lợi cho những ai muốn được tự mình khám phá xung quanh.;1
It is located on Cua Dai street, near the beach. But we can go to the own town easily because they have a shuttle bus.The staffs were friendly, always smile and try to explain if we ask somethingI will choose Aurora for the next trip. Thanks;1
Nhân viên rất thân thiện, đặc biệt là bạn Sally - lễ tân thì rất vui vẻ và nhiệt tình. Phòng đẹp, mới và hiện đại;1
Phòng rất đẹp. Nhân viên chu đáo;1
Phòng ốc sạc sẽ và có hương thơm dễ chịu;1
khong gian yen tinh. nhan vien than thien.;1
Nhân viên rất thân thiện, vị trí khách sạn rất gần phố cổ, chỉ mất khoảng 5 phút đi bộ. Dịch vụ phòng khá tốt. Các trang thiết bị còn mới, cổ kính và yên tĩnh.;1
Nhân viên thân thiện phục vụ chu đáo,bữa sáng đa dạng và phong phú,phòng ngủ và ko gian thoáng mát sạch sẽ,chắc chắn sẽ quay lại nơi đây!;1
Thuận lợi khi đi dạo phố cổ.;1
hồ bơi nước ấm rất tốt cho sức khỏe;1
Nước nóng mạnh, view từ trên cao nhìn những dãy mái nhà rất Hội An, giường êm, ngủ ngon, khu bể bơi yên tĩnh, nhỏ xinh. Ăn sáng nhiều lựa chọn, ngon. Nhân viên tốt.;1
Nhan vien than thien :) Phong sach, dep!;1
Phòng sạch sẽ, ấm cúng. Nhân viên vô cùng thân thiện. Rất thích phong cách trang trí ở đây.;1
Khách sạn sạch, nhân viên rất dễ thương, mình nhờ cái gì cũng được và họ giúp với thái độ niềm nỡ, luôn luôn cười. Đồ ăn sáng đa dạng, view nhà hàng cũng đẹp;1
Gần biển, có nhiều nhà hàng hải sản kế bên.;1
Phòng deluxe premier có view hướng biển đẹp, phòng đầy đủ tiện nghi, nhân viên phục vụ chu đáo.;1
Phòng đẹp, tuy nhiên kế bên đang có 1 công trình xây dựng khác nên làm mất view của một số phòng. Ăn sáng ok, nhân viên luôn vui vẻ, tiếng anh k được tốt lắm. Nhà hàng honolulu làm đồ ăn ngon, họ đang có chương trình khuyến mãi 1 set menu dc tặng 1 set. Decor hiện đại trẻ trung. Hồ bơi tuy nhỏ nhưng cũng tạm được.;1
Khách sạn có xe đạp cho khách có thể đạp dạo ven biển. Nhan viên nhiệt tinh hiếu khach. Điểm này tôi rất hài lòng.;1
Vị trí gần biển và xung quanh nhiều quán ăn ngon. Phòng ốc sạch đẹp đầy đủ tiện nghi đúng tiêu chuẩn ⭐️⭐️⭐️⭐️. Nhân viên thân thiện nhiệt tình.;1
bữa sáng phong phú;1
Nhân viên nhẹ nhàng thân thiện;1
Thức ăn sáng chưa phong phú, giường ok, phong cảnh ok;1
Bữa sần rất ngon, phòng đẹp và sạch sẽ. Nhân viên nhiệt tình và rất đáng yêu;1
Phục vụ tốt;1
Bữa sáng ok;1
Thái độ phục vụ khác hàng tất cả các vị trí đều rất tốt;1
nhân viên thân thiện và nhiệt tình .;1
Giường êm, chăn ga sạch;1
Phòng trang trí cho mục đích nghỉ Trăng mật khá đẹp;1
Nhân viên phục vụ rất nhiệt tình, dễ thương. Phòng trang trí khá ấm cúng.;1
nhân viên phục vụ ân cần chu đáo;1
Hồ bơi;1
Bữa sáng ngon miệng , bể bơi dẹp;1
Chỗ ở sạch sẽ gần biển , nhân viên nhiệt tình nói chung rất Oke.;1
khach san sach se, do an sang thoai mai phu hop. Phong nghi rong rai, thoai mai. Internet ok;1
Vui vẻ, thoải mái;1
-Khách sạn đối diện biển Mỹ Khê.-Khách sạn có tầng 21 có thể quan sát được thành phố Đà Nẵng.;1
mojito, bathroom;1
Địa điểm trung tâm, tiện đi lạiNhân viên thân thiện, nhiệt tìnhPhòng nhỏ nhưng rất sạch sẽGiá hợp lý;1
